"log_prob","rule"
-8.73277624124,"IP  _past LEX IP"
-13.9017078335,"IP  _present LEX LEX VP"
-10.0637831999,"IP  _UNK _go _non-finite LEX PP"
-12.6473860182,"IP  _non-finite LEX"
-9.68373843123,"IP  _non-finite _grow PP"
-12.1112492621,"IP  _non-finite _wait _UNK IP"
-10.8826918005,"IP  LEX IP"
-0.618113633868,"IP  _present VP"
-8.99798276163,"IP  _will _have IP"
-4.98965134898,"IP  _would VP"
-10.1419963266,"IP  _UNK _UNK LEX"
-13.4967628815,"IP  _UNK LEX LEX _UNK"
-14.5932961673,"IP  _non-finite _say"
-14.5932961673,"IP  _present _like _non-finite _eat"
-14.5932961673,"IP  LEX _color"
-9.43159460707,"IP  _would _like LEX VP"
-5.48490158705,"IP  _non-finite _do"
-14.5932961673,"IP  LEX LEX"
-14.5932961673,"IP  _non-finite _stay"
-14.5932961673,"IP  _UNK _put"
-14.5932961673,"IP  _UNK _touch"
-6.60414659491,"IP  _present _go _UNK LEX"
-9.77610952774,"IP  _might _like _non-finite"
-8.29930121966,"IP  _past _say _null IP"
-9.72119511676,"IP  _should _present LEX VP"
-9.84279916424,"IP  _would _go VP"
-7.37384571378,"IP  _present LEX VP"
-9.62658129391,"IP  _UNK _UNK _non-finite VP"
-9.22112341947,"IP  LEX _ride PP"
-9.66191987975,"IP  _non-finite LEX IP"
-6.59171469728,"IP  _UNK _think CP"
-12.2935187505,"IP  _UNK LEX _like IP"
-5.78193683036,"IP  _present _be PP"
-7.58159913564,"IP  _'d _like _non-finite LEX"
-13.9001489867,"IP  _UNK"
-12.0312265815,"IP  _present _UNK _UNK LEX"
-7.75372967729,"IP  LEX _learn"
-13.9001489867,"IP  _must VP"
-12.1982369713,"IP  _'d _UNK _UNK LEX"
-10.8351435072,"IP  _UNK _UNK _UNK VP"
-9.84279916424,"IP  _UNK _go VP"
-11.823632279,"IP  _present _UNK _non-finite VP"
-9.98126483768,"IP  _present LEX LEX _UNK VP"
-9.60596244958,"IP  _would _bring"
-14.5932961673,"IP  _UNK _win"
-3.84987384358,"IP  _non-finite VP"
-10.4374843843,"IP  _UNK _tell CP"
-14.5932961673,"IP  LEX _try"
-11.2290127118,"IP  _present _do _study PP"
-8.4309918753,"IP  _non-finite _sit"
-9.47243371422,"IP  _non-finite _go IP"
-9.50880066947,"IP  LEX LEX _dress"
-14.5932961673,"IP  LEX _save"
-9.77610952774,"IP  _non-finite _say CP"
-14.5932961673,"IP  _UNK _look PP"
-11.8879495137,"IP  _UNK _UNK IP"
-13.4967628815,"IP  _UNK LEX _at"
-9.57911576267,"IP  LEX _be _scar"
-14.5932961673,"IP  LEX _love"
-14.5932961673,"IP  _non-finite LEX _to"
-9.57251521479,"IP  _past LEX NP"
-14.5932961673,"IP  _UNK _put PP"
-9.26366730859,"IP  _UNK LEX _non-finite VP"
-8.17967890593,"IP  _present LEX _to"
-7.16215706667,"IP  _non-finite _play"
-9.59918290623,"IP  _UNK _say CP"
-14.5932961673,"IP  _might _UNK _non-finite"
-9.84279916424,"IP  _past _promise CP"
-9.76807755765,"IP  _may VP"
-10.3336924045,"IP  _UNK _have IP"
-9.35995770961,"IP  _past _have IP"
-14.5932961673,"IP  LEX _fix _UNK"
-9.76010958641,"IP  _past _UNK VP"
-4.9024772358,"IP  _present _think CP"
-12.1112492621,"IP  _present _like IP"
-9.00915593219,"IP  _past _present VP"
-9.31319670308,"IP  _present _UNK VP"
-14.5932961673,"IP  LEX _stick"
-8.28649233461,"IP  _present _present VP"
-8.59252151151,"IP  _non-finite _go LEX"
-9.68373843123,"IP  _present _belong PP"
-9.06301445421,"IP  _would _like IP"
-8.45008034534,"IP  _past _tell CP"
-14.5932961673,"IP  _would _UNK _non-finite _eat"
-8.30855192594,"IP  _UNK _be VP"
-13.9001489867,"IP  _should _color"
-11.7058709407,"IP  _may _UNK LEX _save"
-8.08169897415,"IP  _UNK _have _non-finite VP"
-14.5932961673,"IP  _could LEX _do"
-13.4946838786,"IP  _non-finite _eat"
-20.3647372904,"IP  LEX CP"
-13.2070018062,"IP  _non-finite"
-8.33110914085,"IP  _UNK _talk PP"
-14.5932961673,"IP  _present _help"
-14.5932961673,"IP  _present LEX PP"
-9.99121485914,"IP  _past _want _non-finite _make"
-6.55210787899,"IP  _UNK LEX PP"
-6.44825804679,"IP  _non-finite LEX PP"
-7.92185095713,"IP  _past _talk PP"
-11.4182322644,"IP  _non-finite _UNK _until IP"
-14.5932961673,"IP  _non-finite _color"
-9.37604357781,"IP  _UNK LEX _non-finite"
-8.25958503253,"IP  _shall VP"
-5.6039828186,"IP  _should VP"
-8.89262340337,"IP  _past _UNK CP"
-14.5932961673,"IP  _UNK _cry"
-14.5932961673,"IP  _UNK _keep PP"
-14.5932961673,"IP  _could _start VP"
-14.5932961673,"IP  _present LEX _UNK VP"
-13.2093409885,"IP  _UNK LEX CP"
-6.62843986767,"IP  _'ll VP"
-14.5932961673,"IP  _non-finite _go LEX _party _with"
-8.19283692288,"IP  _present _UNK CP"
-14.5932961673,"IP  LEX _get"
-9.76010958641,"IP  _present _fight PP"
-20.3647372904,"IP  LEX NP"
-14.5932961673,"IP  _past _saw"
-10.2019285605,"IP  _past _say _UNK IP"
-14.5932961673,"IP  _present _write _on"
-9.58576016743,"IP  LEX _eat _with"
-7.83715739869,"IP  _present _UNK _for"
-20.3647372904,"IP  LEX PP"
-14.5932961673,"IP  LEX _start LEX"
-9.15398505607,"IP  _present _get _non-finite VP"
-10.3336924045,"IP  _UNK _try _non-finite LEX"
-8.50963446548,"IP  _present _have IP"
-11.4607862184,"IP  _UNK LEX _try"
-7.86658849058,"IP  _past _think CP"
-9.74436161696,"IP  LEX _come _down PP"
-9.00541765375,"IP  _UNK _like _non-finite _eat"
-11.7058709407,"IP  _UNK _UNK _null _past VP"
-10.9854139261,"IP  _UNK _UNK LEX _present LEX _for"
-9.99121485914,"IP  _non-finite LEX _non-finite _do"
-11.2290127118,"IP  _past LEX _UNK _UNK"
-7.56465019078,"IP  _UNK LEX"
-11.8881577819,"IP  _past LEX LEX _past _want _UNK _make"
-6.94244563242,"IP  _non-finite _put"
-6.26170242246,"IP  _could VP"
-9.49653081212,"IP  _UNK _be NP"
-14.5932961673,"IP  LEX _turn PP"
-10.3478764107,"IP  _can _UNK PP"
-11.6518128553,"IP  _present _UNK IP"
-3.8646388311,"IP  _past VP"
-12.1982369713,"IP  _'d _UNK _UNK VP"
-2.41720595049,"IP  _UNK VP"
-14.5932961673,"IP  LEX _touch"
-6.69651865411,"IP  _would _like _non-finite VP"
-14.5932961673,"IP  _present LEX _for"
-11.8881577819,"IP  _UNK _UNK CP"
-14.5932961673,"IP  LEX _dress"
-5.38039148474,"IP  _past LEX PP"
-11.1305827404,"IP  _UNK _like IP"
-11.6005277833,"IP  _UNK _like _UNK LEX"
-9.80889851053,"IP  _might _need"
-8.63026154273,"IP  _UNK _think _null IP"
-14.5932961673,"IP  _present _do"
-9.34412650547,"IP  _UNK _do LEX"
-14.5932961673,"IP  _UNK _fee"
-14.5932961673,"IP  _UNK _keep _for"
-8.19615365831,"IP  _UNK _go _UNK VP"
-9.98126483768,"IP  _present _null _present VP"
-8.15386617599,"IP  _might VP"
-14.5932961673,"IP  _UNK _open PP"
-14.5932961673,"IP  LEX _UNK PP"
-14.5932961673,"IP  LEX _drive PP"
-10.0425065088,"IP  _present _know _that IP"
-14.5932961673,"IP  _might LEX _UNK"
-13.9001489867,"IP  LEX LEX PP"
-9.68373843123,"IP  LEX _hold _on PP"
-10.4532319663,"IP  _would _UNK IP"
-14.5932961673,"IP  _non-finite _make"
-9.67641255885,"IP  _non-finite _bang PP"
-7.77203922786,"IP  _present _taste PP"
-9.49653081212,"IP  _'d _like IP"
-8.17475337725,"IP  LEX VP"
-9.57911576267,"IP  LEX _help IP"
-2.05267209847,"IP  _past LEX"
-9.56595794862,"IP  _present _UNK _UNK VP"
-14.5932961673,"IP  LEX _come"
-14.5932961673,"IP  _present _sit PP"
-14.5932961673,"IP  _UNK _make"
-13.7597803522,"LEX  _under"
-13.3544267703,"LEX  _study"
-13.7597803522,"LEX  _cry"
-6.24407814271,"LEX  _sit"
-9.37250655119,"LEX  _'ll"
-8.28641241772,"LEX  _shut"
-6.91384068503,"LEX  _catch"
-14.4525930287,"LEX  _bear"
-12.8436903765,"LEX  _in"
-7.55925964168,"LEX  _show"
-14.4525930287,"LEX  _brush"
-14.4525930287,"LEX  _light"
-14.4525930287,"LEX  _run"
-5.4411888261,"LEX  _give"
-6.92130558825,"LEX  _eat"
-13.7597803522,"LEX  _plan"
-13.3544267703,"LEX  _must"
-8.3075995908,"LEX  _fit"
-9.4104979576,"LEX  _swing"
-7.00443254266,"LEX  _finish"
-9.41697041598,"LEX  _choose"
-14.4525930287,"LEX  _miss"
-13.7597803522,"LEX  _part"
-8.71413449744,"LEX  _plug"
-7.60380342224,"LEX  _smell"
-9.40405424224,"LEX  _pretend"
-6.39528758096,"LEX  _read"
-14.4525930287,"LEX  _as"
-8.75014477703,"LEX  _point"
-8.00345917857,"LEX  _wash"
-6.83273589781,"LEX  _push"
-6.47322275075,"LEX  _can"
-14.4525930287,"LEX  _cost"
-13.7597803522,"LEX  _picture"
-6.30954149005,"LEX  _talk"
-9.41697041598,"LEX  _whine"
-14.4525930287,"LEX  _learn"
-14.4525930287,"LEX  _leave"
-8.28222832292,"LEX  _behave"
-8.69187612166,"LEX  _notice"
-6.83273589781,"LEX  _hurt"
-9.41697041598,"LEX  _magic"
-9.40406712267,"LEX  _discipline"
-9.40406712267,"LEX  _collect"
-14.4525930287,"LEX  _into"
-14.4525930287,"LEX  _without"
-8.25950992291,"LEX  _would"
-7.12614985832,"LEX  _open"
-5.69992857204,"LEX  _drink"
-7.11960105506,"LEX  _sound"
-7.42927851521,"LEX  _start"
-9.64172557996,"LEX  _lie"
-14.4525930287,"LEX  _bang"
-9.47718873607,"LEX  _goING"
-9.37874952936,"LEX  _lock"
-9.37251903161,"LEX  _scream"
-9.43003357015,"LEX  _will"
-9.39132820558,"LEX  _bowl"
-6.34892557253,"LEX  _cut"
-5.86014556583,"LEX  _have"
-5.0802826136,"LEX  _take"
-14.4525930287,"LEX  _dash"
-8.7077242466,"LEX  _firm"
-8.69187612166,"LEX  _tip"
-14.4525930287,"LEX  _settle"
-5.8399743707,"LEX  _work"
-7.19975244945,"LEX  _blow"
-14.4525930287,"LEX  _blast"
-9.39767737926,"LEX  _pop"
-6.38396293938,"LEX  _hear"
-6.99459205009,"LEX  _break"
-14.4525930287,"LEX  _smoke"
-14.4525930287,"LEX  _Boston"
-12.5072563837,"LEX  _for"
-8.6981831446,"LEX  _attach"
-5.491921674,"LEX  _past"
-8.72707960591,"LEX  _press"
-14.4525930287,"LEX  _unbuckle"
-12.8436903765,"LEX  _that"
-9.38501908971,"LEX  _break_dance"
-7.10405542948,"LEX  _try"
-9.36632711272,"LEX  _untie"
-5.02630469756,"LEX  _know"
-13.7597803522,"LEX  _fund"
-8.68560653497,"LEX  _bake"
-8.72058610485,"LEX  _roast"
-14.4525930287,"LEX  _screw"
-7.60063120922,"LEX  _juggle"
-13.7597803522,"LEX  _knit"
-9.36632711272,"LEX  _pay"
-9.37874952936,"LEX  _mail"
-7.3016597139,"LEX  _color"
-8.01457920595,"LEX  _chase"
-3.06391971482,"LEX  _go"
-13.7597803522,"LEX  _may"
-13.7597803522,"LEX  _out"
-8.25952222509,"LEX  _love"
-7.78189707582,"LEX  _fly"
-13.3544267703,"LEX  _top"
-13.7597803522,"LEX  _party"
-9.39132820558,"LEX  _crack"
-14.4525930287,"LEX  _back"
-8.26566346785,"LEX  _climb"
-14.4525930287,"LEX  _behind"
-9.38501908971,"LEX  _freeze"
-8.30332609226,"LEX  _understand"
-8.67318406665,"LEX  _kiss"
-8.7077242466,"LEX  _float"
-13.7597803522,"LEX  _from"
-14.4525930287,"LEX  _unscrew"
-14.4525930287,"LEX  _ski"
-14.4525930287,"LEX  _lay"
-5.45715210693,"LEX  _present"
-9.33592186174,"LEX  _dress"
-13.7597803522,"LEX  _movie"
-9.38501908971,"LEX  _die"
-8.30119617208,"LEX  _feed"
-14.4525930287,"LEX  _offer"
-14.4525930287,"LEX  _onto"
-4.25602223037,"LEX  _make"
-14.4525930287,"LEX  _through"
-5.99013845443,"LEX  _look"
-14.4525930287,"LEX  _throw"
-9.38501908971,"LEX  _owe"
-8.70453446487,"LEX  _bury"
-8.69502571727,"LEX  _dig"
-11.6806315934,"LEX  _on"
-8.3075995908,"LEX  _rip"
-14.4525930287,"LEX  _change"
-9.41697041598,"LEX  _wrestle"
-14.4525930287,"LEX  _enjoy"
-14.4525930287,"LEX  _flash"
-4.09498322752,"LEX  _see"
-8.29694989327,"LEX  _clean"
-9.39767737926,"LEX  _hammer"
-9.4104979576,"LEX  _babysitted"
-14.4525930287,"LEX  _bump"
-2.09096640555,"LEX  _do"
-14.4525930287,"LEX  _wanT"
-8.25341574991,"LEX  _wait"
-12.8436903765,"LEX  _need"
-3.53597453458,"LEX  _say"
-13.7597803522,"LEX  _shall"
-9.39767737926,"LEX  _swallow"
-13.7597803522,"LEX  _count"
-14.4525930287,"LEX  _print"
-9.4104979576,"LEX  _develop"
-13.7597803522,"LEX  _down"
-14.4525930287,"LEX  _pelt"
-6.13689791318,"LEX  _ask"
-8.23532759453,"LEX  _fight"
-8.71092423562,"LEX  _end"
-8.00345812045,"LEX  _jump"
-7.60911481114,"LEX  _pour"
-7.31744744267,"LEX  _fall"
-14.4525930287,"LEX  _snap"
-14.4525930287,"LEX  _chew"
-12.055366876,"LEX  _to"
-11.0865204122,"LEX  _stay"
-9.41697041598,"LEX  _reach"
-5.95917810545,"LEX  _non-finite"
-14.4525930287,"LEX  _string"
-13.3544267703,"LEX  _remember"
-7.30479696149,"LEX  _let"
-8.11887034004,"LEX  _draw"
-7.33106397805,"LEX  _stop"
-14.4525930287,"LEX  _rid"
-12.5072563837,"LEX  _keep"
-8.01777920182,"LEX  _check"
-14.4525930287,"LEX  _crawl"
-2.57329053059,"LEX  _UNK"
-6.11061535736,"LEX  _sing"
-13.3544267703,"LEX  _stick"
-9.39767737926,"LEX  _cancel"
-12.507830217,"LEX  _scar"
-14.4525930287,"LEX  _imagine"
-9.51227494176,"LEX  _wunning"
-13.3544267703,"LEX  _touch"
-5.96082604662,"LEX  _buy"
-8.28851104848,"LEX  _serve"
-14.4525930287,"LEX  _'ve"
-7.79848964255,"LEX  _walk"
-8.71092423562,"LEX  _burn"
-9.40406712267,"LEX  _frighten"
-8.03068257878,"LEX  _fold"
-9.38501908971,"LEX  _slam"
-14.4525930287,"LEX  _interest"
-6.99459205009,"LEX  _name"
-5.11898611738,"LEX  _think"
-8.29483349637,"LEX  _spill"
-14.4525930287,"LEX  _complain"
-4.81649408062,"LEX  _like"
-9.36632711272,"LEX  _wipe"
-14.4525930287,"LEX  _advertise"
-8.71092423562,"LEX  _peek"
-11.5089993283,"LEX  _with"
-13.7597803522,"LEX  _until"
-6.7531833163,"LEX  _feel"
-7.79079731013,"LEX  _whisper"
-5.54807990002,"LEX  _use"
-5.05694542768,"LEX  _tell"
-9.39132820558,"LEX  _recover"
-8.88557954385,"LEX  _shoot"
-6.83469698548,"LEX  _drive"
-8.68873011592,"LEX  _figure"
-13.0669677877,"LEX  _win"
-9.43664300876,"LEX  _twist"
-8.01298303983,"LEX  _mix"
-7.78443192712,"LEX  _tear"
-7.61338303861,"LEX  _save"
-14.4525930287,"LEX  _dump"
-8.0113894174,"LEX  _visit"
-4.94148855181,"LEX  _mean"
-8.73360456819,"LEX  _at"
-8.29907077882,"LEX  _hook"
-9.43664300876,"LEX  _scratch"
-7.19060116074,"LEX  _shave"
-2.06684244863,"LEX  _null"
-8.72058610485,"LEX  _send"
-14.4525930287,"LEX  _order"
-14.4525930287,"LEX  _knock"
-14.4525930287,"LEX  _they"
-7.9800327516,"LEX  _could"
-9.41697041598,"LEX  _smile"
-9.38501908971,"LEX  _squeeze"
-8.02906052193,"LEX  _laugh"
-1.0689656327,"LEX  _be"
-12.8436903765,"LEX  _suppose"
-9.39132820558,"LEX  _unwind"
-6.9808618678,"LEX  _drop"
-7.20187681572,"LEX  _forget"
-9.38501908971,"LEX  _wind"
-7.09001694218,"LEX  _sleep"
-6.91810053933,"LEX  _wake"
-7.32063362386,"LEX  _carry"
-9.4104979576,"LEX  _those"
-3.59689610676,"LEX  _get"
-5.5804633802,"LEX  _bring"
-9.39767737926,"LEX  _scoot"
-14.4525930287,"LEX  _remove"
-6.68413015525,"LEX  _spell"
-8.71092423562,"LEX  _handle"
-14.4525930287,"LEX  _pull"
-5.01589762557,"LEX  _play"
-4.34070990279,"LEX  _put"
-8.03068149146,"LEX  _dream"
-9.39767737926,"LEX  _race"
-9.39767311311,"LEX  _bet"
-6.18468650916,"LEX  _live"
-8.09608480719,"LEX  _cook"
-9.39132820558,"LEX  _tape"
-7.0003690692,"LEX  _happen"
-7.3262369425,"LEX  _hide"
-6.55849446273,"LEX  _ride"
-13.3544267703,"LEX  _fix"
-14.4525930287,"LEX  _hope"
-13.7597803522,"LEX  _wan"
-9.37251903161,"LEX  _waste"
-12.3737369426,"LEX  _about"
-9.38501908971,"LEX  _cool"
-7.73611811301,"LEX  _come"
-14.4525930287,"LEX  _charge"
-8.69187612166,"LEX  _roll"
-14.4525930287,"LEX  _raise"
-14.4525930287,"LEX  _park"
-8.68248642068,"LEX  _sneeze"
-8.28641101355,"LEX  _listen"
-14.4525930287,"LEX  _decide"
-12.6613911285,"LEX  _might"
-14.4525930287,"LEX  _close"
-9.4634900174,"LEX  _Ernie"
-8.69187612166,"LEX  _scoop"
-7.59746832228,"LEX  _kill"
-14.4525930287,"LEX  _cross"
-14.4525930287,"LEX  _recognize"
-14.4525930287,"LEX  _fish"
-9.38501908971,"LEX  _underneath"
-9.37251903161,"LEX  _wave"
-14.4525930287,"LEX  _lose"
-8.32924539481,"LEX  _dance"
-9.24442726395,"LEX  _help"
-11.4580654939,"LEX  _stand"
-14.4525930287,"LEX  _box"
-8.27598482369,"LEX  _sell"
-14.4525930287,"LEX  _rock"
-6.30086899895,"LEX  _turn"
-8.27598482369,"LEX  _bounce"
-9.4104979576,"LEX  _spread"
-8.72382758469,"LEX  _transcribe"
-9.39767737926,"LEX  _punch"
-8.73034223729,"LEX  _bite"
-6.90959890013,"LEX  _hit"
-13.7597803522,"LEX  _over"
-9.38501908971,"LEX  _sign"
-8.69187612166,"LEX  _step"
-12.3737369426,"LEX  _of"
-6.23649263689,"LEX  _saw"
-5.7059441026,"LEX  _find"
-4.32974329933,"LEX  _want"
-14.4525930287,"LEX  _dare"
-14.4525930287,"LEX  _watch"
-9.39132820558,"LEX  _meet"
-7.77936863375,"LEX  _hang"
-7.61018033983,"LEX  _tie"
-13.7597803522,"LEX  _belong"
-13.3544267703,"LEX  _call"
-6.9974763879,"LEX  _move"
-14.4525930287,"LEX  _thank"
-9.58638180988,"LEX  _wrap"
-13.0668004657,"LEX  _fee"
-7.46459521635,"LEX  _ca"
-14.4525930287,"LEX  _spend"
-14.4525930287,"LEX  _paint"
-14.4525930287,"LEX  _rest"
-14.4525930287,"LEX  _slide"
-9.41697041598,"LEX  _provide"
-14.4525930287,"LEX  _mark"
-13.7597803522,"LEX  _allow"
-13.3544267703,"LEX  _swim"
-14.4525930287,"LEX  _cough"
-13.7597803522,"LEX  _promise"
-7.21759140978,"LEX  _build"
-8.69818526419,"LEX  _begin"
-7.60486117267,"LEX  _should"
-6.83666192657,"LEX  _hold"
-7.77684656858,"LEX  _fell"
-6.20304987292,"LEX  _wear"
-14.4525930287,"LEX  _speak"
-8.74349804604,"LEX  _marry"
-9.36017329788,"LEX  _peel"
-6.56222655685,"LEX  _pick"
-13.7597803522,"LEX  _grow"
-12.8436903765,"LEX  _'d"
-7.47106710151,"LEX  _taste"
-13.3544267703,"LEX  _set"
-5.80623612963,"LEX  _write"
-9.38501908971,"LEX  _squeak"
-8.71735293764,"LEX  _teach"
-5.9300622073,"NP  _party LEX"
-7.69160789793,"NP  LEX _on"
-2.08593714278,"NP  _work"
-4.59087231537,"NP  _Boston"
-1.29658482099,"NP  _that"
-2.65257027218,"NP  _top"
-11.0238124081,"NP  LEX"
-4.59087231537,"NP  _top _UNK"
-2.08593714278,"NP  _top _of"
-4.20052628575,"NP  _UNK"
-2.80045350863,"NP  _movie _of"
-5.23998722578,"NP  _part _UNK"
-7.69160789793,"NP  _part _of"
-2.6095382707,"NP  _picture PP"
-5.51442407148,"NP  _UNK PP"
-2.00100715998,"NP  _they"
-5.52255419757,"NP  _study PP"
-5.23998722578,"NP  _movie PP"
-3.64981054876,"NP  _UNK _of"
-2.90739533532,"NP  _party _with"
-11.0238124081,"NP  LEX PP"
-11.0238124081,"NP  LEX VP"
-6.03725602338,"PP  _under"
-9.24849883035,"PP  _on NP"
-2.60204659695,"PP  _in"
-6.14010110411,"PP  _as"
-10.4997777521,"PP  LEX _party _with"
-11.1894706978,"PP  _into"
-8.2003117051,"PP  _to NP"
-6.12744326359,"PP  _without"
-11.1894706978,"PP  LEX _UNK"
-11.1894706978,"PP  _UNK LEX"
-1.77651550256,"PP  _for"
-6.17246493367,"PP  _in LEX"
-6.12117392354,"PP  _out"
-7.64064633244,"PP  _like IP"
-8.35585175646,"PP  LEX"
-11.1894706978,"PP  LEX _cook"
-11.1894706978,"PP  _behind"
-11.1894706978,"PP  _UNK _past LEX"
-10.4963235172,"PP  _about LEX LEX PP"
-10.4963235172,"PP  _from"
-6.09648236951,"PP  _onto"
-6.12744326359,"PP  _through"
-1.76506287241,"PP  _on"
-8.25158673115,"PP  _down _on"
-2.80067843701,"PP  _to"
-9.80836217368,"PP  _down PP"
-8.0602932422,"PP  _on PP"
-2.91361838793,"PP  _UNK"
-11.1894706978,"PP  _to _UNK PP"
-1.65703433295,"PP  _like"
-2.47021981084,"PP  _with"
-8.89172488141,"PP  _UNK NP"
-6.32880327278,"PP  _about LEX _drive PP"
-2.50221818068,"PP  _at"
-11.1894706978,"PP  _UNK PP"
-11.1894706978,"PP  _UNK _to"
-6.27635952669,"PP  _to _Boston"
-2.71834888701,"PP  _about"
-11.1894706978,"PP  _about VP"
-11.1825978185,"PP  LEX IP"
-5.46302739004,"PP  _out PP"
-16.1662044402,"PP  LEX NP"
-6.29844769761,"PP  _over"
-3.91221820504,"PP  _of"
-16.1662044402,"PP  LEX PP"
-16.1662044402,"PP  LEX VP"
2.22042434345e-16,"START  IP"
-8.1312456037,"VP  _study"
-14.2672856948,"VP  _sit"
-6.04508047837,"VP  _show"
-8.52276771588,"VP  _brush"
-10.9730767798,"VP  _use _UNK VP"
-4.1145741482,"VP  _eat"
-7.60074591389,"VP  LEX _into"
-10.2258953599,"VP  _UNK _play _with"
-14.2672856948,"VP  LEX _UNK _UNK"
-14.2672856948,"VP  _play _UNK"
-14.2672856948,"VP  _finish"
-7.23546535171,"VP  _go IP"
-9.35630898512,"VP  _call _about"
-7.84897862838,"VP  _smell PP"
-6.93008597958,"VP  _sit PP"
-9.31313733895,"VP  LEX _on"
-13.5749834657,"VP  _cut"
-11.0908519825,"VP  _UNK _null IP"
-8.56186042615,"VP  _help PP"
-11.324448282,"VP  _wrap _UNK"
-6.4865838599,"VP  LEX _UNK"
-9.21910945866,"VP  _blast"
-11.6297981295,"VP  _UNK _UNK _of"
-11.3785105562,"VP  _go _to _UNK PP"
-14.2672856948,"VP  _go _UNK LEX"
-8.2168831621,"VP  _sit _in"
-14.2672856948,"VP  _want _non-finite _make"
-9.40915079138,"VP  _remember _hear PP"
