"log_prob","rule"
-5.26915601778,"CP  _null _past _win"
-7.22247994473,"CP  _null _have _UNK _do"
-5.26915601778,"CP  _null LEX _need"
-10.1031677762,"CP  _UNK _present _know"
-7.54768221177,"CP  _null _present _UNK _study PP"
-4.5604247338,"CP  _null _should LEX"
-9.66430038239,"IP  _past _stick PP"
-10.9733207886,"IP  _would _UNK LEX VP"
-7.4850917627,"IP  LEX _like _non-finite VP"
-14.5821395751,"IP  _non-finite _push"
-9.70908326296,"IP  _present _mean CP"
-14.5821395751,"IP  LEX _stay _for"
-5.27474485563,"IP  _present _want _non-finite VP"
-6.64584921047,"IP  LEX _put"
-14.5821395751,"IP  LEX _UNK"
-9.78848867801,"IP  _present _go _UNK VP"
-9.64980760192,"IP  LEX _suppose IP"
-14.5821395751,"IP  _present LEX _do"
-9.93031615353,"IP  _non-finite _wan _non-finite LEX"
-9.75596605749,"IP  _'d _find"
-12.9744272887,"IP  LEX LEX CP"
-14.5821395751,"IP  _non-finite _UNK PP"
-10.9206800485,"IP  _UNK LEX _UNK LEX"
-14.5821395751,"IP  _UNK _do"
-7.75126301307,"IP  _could LEX"
-8.58039934039,"IP  _UNK _show"
-9.63552186507,"IP  _past _go _UNK LEX"
-2.06113160652,"IP  LEX"
-11.8115733709,"IP  LEX _be _go _UNK LEX"
-13.8889923946,"IP  _non-finite LEX LEX"
-9.78848867801,"IP  _present _look CP"
-13.1974629011,"IP  LEX _UNK _null IP"
-8.67620239697,"IP  _past LEX LEX"
-14.5821395751,"IP  _non-finite _keep PP"
-12.5045855896,"IP  LEX _go LEX _UNK PP"
-14.5821395751,"IP  _UNK _UNK PP"
-9.45438557837,"IP  _UNK _think LEX IP"
-9.34253863061,"IP  LEX _UNK _with"
-14.5821395751,"IP  LEX LEX VP"
-5.72834823136,"IP  _will VP"
-7.29263939281,"IP  _non-finite LEX _on"
-4.86215116901,"IP  _can VP"
-6.28749959206,"IP  _'d VP"
-9.21831096564,"IP  _UNK LEX _in"
-8.53455852411,"IP  _will _have _non-finite VP"
-10.4253802432,"IP  _non-finite LEX _UNK"
-6.90504464877,"IP  _UNK _want _non-finite VP"
-9.69391546696,"IP  LEX LEX LEX"
-7.35881402855,"IP  _UNK _be PP"
-9.48441747584,"IP  _UNK _like _UNK VP"
-14.5821395751,"IP  _past _win"
-9.55384503545,"IP  LEX _crawl PP"
-13.8900705618,"IP  LEX _UNK IP"
-14.5821395751,"IP  _present _UNK"
-8.33818193639,"IP  _present LEX LEX"
-13.4849651012,"IP  _UNK LEX _UNK _UNK VP"
-14.5821395751,"IP  _non-finite _sing"
-9.71674600888,"IP  LEX _speak _of"
-14.5821395751,"IP  _non-finite _UNK"
-14.5821395751,"IP  _non-finite _scream"
-9.26125548739,"IP  _UNK LEX IP"
-6.52818672871,"IP  _past _go PP"
-13.8900705618,"IP  _must LEX"
-6.73614230035,"IP  _UNK _eat"
-10.3501592673,"IP  LEX _UNK _non-finite LEX"
-13.8900705618,"IP  _present LEX LEX VP"
-6.60119665877,"IP  _should LEX"
-4.93357277651,"IP  _non-finite LEX"
-14.5821395751,"IP  _present _live"
-8.60287740791,"IP  _non-finite _put PP"
-20.7220241273,"IP  LEX IP"
-0.623446230893,"IP  _present VP"
-12.9727016627,"IP  LEX _do"
-9.43679003939,"IP  LEX _be NP"
-5.06676584473,"IP  _would VP"
-14.5821395751,"IP  _will LEX"
-14.5821395751,"IP  LEX _use PP"
-14.5821395751,"IP  LEX _color"
-14.5821395751,"IP  LEX _make"
-14.5821395751,"IP  _UNK _be"
-14.5821395751,"IP  _non-finite _do"
-9.99930755578,"IP  _UNK _go LEX"
-8.97848706645,"IP  LEX _fall"
-12.1842443023,"IP  LEX LEX"
-11.365334859,"IP  _UNK _need _non-finite LEX PP"
-8.33046410818,"IP  _present _present LEX"
-8.68988828907,"IP  _present _tell IP"
-14.5821395751,"IP  LEX _sing _to"
-9.30108238099,"IP  LEX _go LEX _do"
-10.8230467303,"IP  _non-finite _UNK CP"
-9.59384979388,"IP  _non-finite _hook"
-9.86577891798,"IP  _non-finite LEX _until IP"
-10.177551487,"IP  LEX _UNK _non-finite VP"
-8.98586711493,"IP  _would LEX _for"
-8.06514659974,"IP  _past _say CP"
-14.5821395751,"IP  _might _like _non-finite"
-7.08708865215,"IP  _present _be VP"
-14.5821395751,"IP  _past _want _non-finite VP"
-12.9739956029,"IP  LEX LEX LEX VP"
-10.7556087251,"IP  _UNK LEX _that IP"
-8.95307755015,"IP  LEX _look _for"
-14.5821395751,"IP  _non-finite _draw"
-6.60701360412,"IP  LEX _think CP"
-14.5821395751,"IP  _present _UNK _study PP"
-9.44848593142,"IP  _non-finite LEX IP"
-10.1654304438,"IP  LEX _hang"
-10.4899165146,"IP  _past _UNK _UNK LEX"
-7.47441584562,"IP  _present _like LEX _eat"
-14.5821395751,"IP  _present"
-11.365334859,"IP  _UNK _firm"
-8.42731351178,"IP  _present _go VP"
-11.365334859,"IP  _past LEX LEX _UNK VP"
-14.5821395751,"IP  _non-finite _drive PP"
-10.5589068149,"IP  _UNK _come IP"
-14.5821395751,"IP  _UNK"
-6.00487972685,"IP  LEX _say"
-9.90214584793,"IP  _UNK LEX _null IP"
-8.47282494479,"IP  _must VP"
-12.638078425,"IP  LEX LEX _non-finite _draw _picture PP"
-9.11200824994,"IP  _UNK _go VP"
-13.8900705618,"IP  _UNK _get LEX _start VP"
-6.08710208766,"IP  _present _UNK _non-finite VP"
-9.96915517222,"IP  _UNK _think LEX _present VP"
-14.5821395751,"IP  _would _bring"
-9.74009298043,"IP  _present _interest PP"
-8.82223210675,"IP  _UNK _go IP"
-10.2022434411,"IP  LEX _say _null IP"
-10.8465760318,"IP  _non-finite LEX LEX _do"
-6.39477436306,"IP  _present _be LEX"
-9.70908326296,"IP  _should LEX _present VP"
-14.5821395751,"IP  _non-finite _draw _picture PP"
-9.42522936132,"IP  LEX _brush"
-8.92132909375,"IP  _would LEX"
-13.8889923946,"IP  LEX _start VP"
-9.3913282234,"IP  _UNK _let IP"
-4.11146814697,"IP  _non-finite VP"
-11.5396717919,"IP  _UNK _go _non-finite LEX LEX"
-9.54733044609,"IP  LEX _pull"
-9.58707020617,"IP  LEX _knit PP"
-9.09122674178,"IP  _UNK _spell"
-11.4061532542,"IP  LEX _like IP"
-11.9450854822,"IP  LEX _bury"
-12.0992104541,"IP  LEX _present LEX _do"
-12.5045855896,"IP  LEX _pretend _UNK IP"
-8.91786291172,"IP  _non-finite _sit"
-11.2883802169,"IP  _would LEX _UNK _have"
-9.2371792577,"IP  _non-finite _go IP"
-8.4379631907,"IP  _UNK LEX _for"
-10.8706723292,"IP  _present LEX _non-finite LEX"
-8.98586711493,"IP  LEX _present LEX"
-14.5821395751,"IP  _UNK LEX _non-finite _eat"
-11.2883002328,"IP  _UNK _UNK IP"
-7.87133824825,"IP  _non-finite _show"
-6.7353625042,"IP  _present _go LEX VP"
-12.019181589,"IP  _UNK _UNK LEX LEX"
-13.8889923946,"IP  LEX _love"
-7.60236039069,"IP  _UNK LEX _non-finite VP"
-13.8900705618,"IP  _UNK _say _UNK _past _want _non-finite VP"
-7.22292027209,"IP  LEX _happen"
-9.34253863061,"IP  _UNK _go LEX LEX"
-9.75596605749,"IP  _UNK _say CP"
-14.5821395751,"IP  LEX LEX _over"
-12.9744272887,"IP  LEX _go LEX LEX _love"
-10.2667801624,"IP  LEX _play PP"
-11.2883002328,"IP  _UNK LEX _non-finite LEX"
-13.8889923946,"IP  _present LEX"
-11.7509566886,"IP  _UNK _let VP"
-8.0078244961,"IP  _present _think CP"
-7.6154446631,"IP  LEX _tell"
-9.84807967919,"IP  _present _UNK VP"
-14.5821395751,"IP  _could _start _UNK"
-10.5067230228,"IP  LEX _stick"
-11.5884568142,"IP  _present _UNK LEX LEX _be _for"
-14.5821395751,"IP  _past _want _non-finite LEX"
-8.55600814428,"IP  _would _like IP"
-14.5821395751,"IP  LEX _live"
-10.4098765758,"IP  LEX _have LEX VP"
-8.37771679205,"IP  _past _tell CP"
-9.59384979388,"IP  LEX _be _UNK"
-8.5608442507,"IP  _UNK _be VP"
-7.37569513661,"IP  _present _like _non-finite LEX"
-14.5821395751,"IP  _non-finite _kill"
-14.5821395751,"IP  LEX LEX NP"
-14.5821395751,"IP  _UNK _sing PP"
-5.71827906493,"IP  _non-finite _eat"
-14.5821395751,"IP  _UNK _have"
-20.7220241273,"IP  LEX CP"
-13.4835272864,"IP  _non-finite"
-8.36370260928,"IP  _UNK _talk PP"
-14.5821395751,"IP  LEX _show"
-6.84406660903,"IP  _present LEX PP"
-11.2883802169,"IP  _UNK _think LEX _will LEX"
-8.53691468231,"IP  _UNK LEX LEX"
-9.50287929329,"IP  LEX _try IP"
-6.69109739751,"IP  _non-finite _drink"
-8.85744229043,"IP  LEX _dance PP"
-12.638078425,"IP  LEX _start _UNK"
-7.31467731554,"IP  _non-finite LEX PP"
-7.09936072646,"IP  _UNK LEX PP"
-7.23828546991,"IP  _present _hold"
-14.5821395751,"IP  LEX _drink"
-9.6570277373,"IP  _present _have LEX LEX"
-14.5821395751,"IP  _might LEX"
-13.1974629011,"IP  LEX _get _non-finite VP"
-12.0992104541,"IP  _might LEX _non-finite"
-14.5821395751,"IP  _non-finite _color"
-10.5412079144,"IP  _UNK _play _UNK"
-6.03968286598,"IP  _shall VP"
-6.07574020381,"IP  _should VP"
-14.5821395751,"IP  _UNK _saw"
-14.5821395751,"IP  _non-finite _let _play PP"
-10.5411700249,"IP  _UNK LEX CP"
-6.67553995319,"IP  _'ll VP"
-10.6722308722,"IP  _'d _like _UNK VP"
-7.3624596703,"IP  _present LEX _with"
-6.08914457113,"IP  LEX _get"
-7.54814667992,"IP  _present _UNK LEX"
-9.00079264486,"IP  _non-finite _start PP"
-12.019181589,"IP  _past _say LEX _UNK _saw"
-9.61445377653,"IP  LEX NP"
-11.7509566886,"IP  LEX _kiss"
-10.2275605569,"IP  LEX _tell CP"
-14.5821395751,"IP  _past _saw"
-14.5821395751,"IP  LEX _bring"
-20.7220241273,"IP  LEX PP"
-12.638078425,"IP  _UNK _UNK _non-finite _UNK PP"
-13.8889923946,"IP  _non-finite _UNK LEX"
-8.5275080019,"IP  _present _get _non-finite VP"
-11.7509566886,"IP  _past LEX _UNK VP"
-7.54288351985,"IP  LEX _think"
-9.82210467857,"IP  LEX _have PP"
-9.62845480572,"IP  _UNK LEX VP"
-10.9466540776,"IP  _UNK _need IP"
-9.88379707287,"IP  _present _think LEX _would _think"
-11.5396717919,"IP  LEX _come _down PP"
-9.00079264486,"IP  _present _wait PP"
-9.93031615353,"IP  LEX _write _with"
-5.17338424351,"IP  _UNK LEX"
-14.5821395751,"IP  _non-finite _wait"
-14.5821395751,"IP  LEX _eat"
-14.5821395751,"IP  LEX LEX _UNK _eat"
-14.5821395751,"IP  LEX _UNK LEX"
-8.55120567203,"IP  LEX _put PP"
-14.5821395751,"IP  _might _have"
-6.6858835744,"IP  _could VP"
-11.876102894,"IP  _UNK _drive _over"
-9.82210467857,"IP  _non-finite LEX LEX _stay _for"
-14.5821395751,"IP  _UNK _write PP"
-13.8889923946,"IP  _non-finite _drive LEX"
-2.26123277785,"IP  _past VP"
-11.0288873043,"IP  _'d _UNK _UNK VP"
-6.6758956211,"IP  _UNK VP"
-14.5821395751,"IP  LEX _touch"
-12.1862054718,"IP  LEX _be LEX PP"
-9.20438976665,"IP  LEX _eat PP"
-6.72102951855,"IP  _would _like _non-finite VP"
-9.67162630657,"IP  _present _UNK LEX VP"
-8.01061388978,"IP  _present _use PP"
-9.51537928731,"IP  LEX _waste"
-13.1974629011,"IP  _UNK _come LEX LEX"
-7.9288511635,"IP  _past LEX PP"
-9.81359414534,"IP  LEX LEX _from"
-14.5821395751,"IP  _present _know"
-14.5821395751,"IP  LEX _use _for"
-9.83068826312,"IP  _non-finite _turn _like"
-14.5821395751,"IP  _UNK _read"
-14.5821395751,"IP  _would _think"
-8.47061011506,"IP  _ca VP"
-11.4487089562,"IP  LEX _promise CP"
-8.13698778786,"IP  LEX _slide"
-10.335770977,"IP  _UNK _want _UNK LEX"
-9.59384979388,"IP  _UNK _do LEX"
-8.30202628931,"IP  _non-finite _talk PP"
-11.5396717919,"IP  _will _UNK IP"
-10.0199263838,"IP  _would _like LEX _non-finite _color"
-10.713051067,"IP  _present _want IP"
-14.5821395751,"IP  LEX _be _for"
-14.5821395751,"IP  _might VP"
-14.5821395751,"IP  LEX _tie"
-12.1862054718,"IP  _UNK _UNK VP"
-14.5821395751,"IP  LEX _present VP"
-14.5821395751,"IP  LEX _need"
-14.5821395751,"IP  _UNK _like"
-9.67900629623,"IP  _non-finite _draw PP"
-14.5821395751,"IP  _might LEX _UNK"
-14.5821395751,"IP  LEX _win"
-8.97115320183,"IP  LEX LEX PP"
-11.0007181414,"IP  _would _UNK IP"
-9.55384503545,"IP  LEX _figure CP"
-14.5821395751,"IP  _past _UNK"
-11.3261174684,"IP  LEX LEX _non-finite _sing"
-7.34795617555,"IP  _'d _like IP"
-2.64082989839,"IP  LEX VP"
-11.6936853634,"IP  LEX LEX _UNK IP"
-13.8889923946,"IP  _could _start _do"
-2.96913093484,"IP  _past LEX"
-7.98442363551,"IP  LEX _UNK _non-finite _do"
-8.61558398943,"IP  LEX _sing"
-11.2520154294,"IP  _would _UNK VP"
-14.5821395751,"IP  _non-finite _UNK _with"
-14.5821395751,"IP  _present _UNK _UNK VP"
-12.7921776976,"IP  _UNK LEX LEX VP"
-8.34206960581,"IP  _would _UNK _non-finite VP"
-14.5821395751,"IP  _non-finite _touch"
-14.5821395751,"IP  _UNK _make"
-13.1157493941,"LEX  _under"
-7.66562047701,"LEX  _study"
-13.8085918359,"LEX  _cry"
-5.50680136212,"LEX  _sit"
-8.75993578583,"LEX  _'ll"
-7.65707605729,"LEX  _shut"
-6.27131569945,"LEX  _catch"
-13.8085918359,"LEX  _bear"
-11.7296836479,"LEX  _in"
-12.19964155,"LEX  _show"
-13.8085918359,"LEX  _brush"
-8.77936545139,"LEX  _light"
-13.8085918359,"LEX  _run"
-13.8085918359,"LEX  _give"
-7.73445129135,"LEX  _eat"
-11.1706668613,"LEX  _plan"
-13.1157493941,"LEX  _must"
-13.8085918359,"LEX  _fit"
-8.72220748063,"LEX  _swing"
-8.84694965164,"LEX  _finish"
-8.73462990647,"LEX  _choose"
-6.10951559246,"LEX  _miss"
-13.8085918359,"LEX  _part"
-13.8085918359,"LEX  _plug"
-6.4580106965,"LEX  _smell"
-12.4227546177,"LEX  _pretend"
-13.1157493941,"LEX  _read"
-13.8085918359,"LEX  _as"
-8.10602480611,"LEX  _point"
-7.34522114388,"LEX  _wash"
-6.25129365042,"LEX  _push"
-5.47078761341,"LEX  _can"
-7.65282977741,"LEX  _cost"
-12.7103858862,"LEX  _picture"
-12.19964155,"LEX  _talk"
-8.70385847891,"LEX  _whine"
-6.95756748931,"LEX  _learn"
-13.8085918359,"LEX  _leave"
-13.8085918359,"LEX  _behave"
-8.10936369377,"LEX  _notice"
-6.18616880536,"LEX  _hurt"
-13.8085918359,"LEX  _magic"
-8.74720859214,"LEX  _discipline"
-13.8085918359,"LEX  _collect"
-13.1157493941,"LEX  _into"
-13.8085918359,"LEX  _without"
-7.5991904438,"LEX  _would"
-6.43392843597,"LEX  _open"
-7.61540097655,"LEX  _drink"
-8.74719700758,"LEX  _sound"
-6.55917107315,"LEX  _start"
-7.98380764133,"LEX  _lie"
-8.79252343033,"LEX  _bang"
-13.8085918359,"LEX  _goING"
-8.72839940409,"LEX  _lock"
-10.2262415671,"LEX  _scream"
-8.60578454729,"LEX  _will"
-8.74720859214,"LEX  _bowl"
-5.70571192325,"LEX  _cut"
-6.52635306251,"LEX  _have"
-4.4569301308,"LEX  _take"
-13.8085918359,"LEX  _dash"
-12.7105891175,"LEX  _firm"
-8.08295962592,"LEX  _tip"
-8.72220748063,"LEX  _settle"
-5.23529251411,"LEX  _work"
-6.35047175014,"LEX  _blow"
-13.8085918359,"LEX  _blast"
-8.7599475189,"LEX  _pop"
-5.71116813362,"LEX  _hear"
-13.8085918359,"LEX  _break"
-13.8085918359,"LEX  _smoke"
-13.1157493941,"LEX  _Boston"
-11.4113615673,"LEX  _for"
-13.8085918359,"LEX  _attach"
-4.85565233217,"LEX  _past"
-8.09277963288,"LEX  _press"
-13.8085918359,"LEX  _unbuckle"
-7.50901435867,"LEX  _that"
-13.8085918359,"LEX  _break_dance"
-6.10454722442,"LEX  _try"
-8.72839940409,"LEX  _untie"
-4.37624723296,"LEX  _know"
-13.8085918359,"LEX  _fund"
-8.06360425916,"LEX  _bake"
-8.05723483563,"LEX  _roast"
-8.74089947152,"LEX  _screw"
-13.8085918359,"LEX  _juggle"
-13.8085918359,"LEX  _knit"
-13.8085918359,"LEX  _pay"
-8.78592279946,"LEX  _mail"
-7.50718678529,"LEX  _color"
-7.35776046915,"LEX  _chase"
-8.94208918371,"LEX  _go"
-8.84695818479,"LEX  _may"
-12.0176452097,"LEX  _out"
-7.60727089079,"LEX  _love"
-13.8085918359,"LEX  _fly"
-8.94998002539,"LEX  _top"
-13.1157493941,"LEX  _party"
-13.8085918359,"LEX  _crack"
-8.7599475189,"LEX  _back"
-7.15179873597,"LEX  _climb"
-13.8085918359,"LEX  _behind"
-8.77285082215,"LEX  _freeze"
-7.64439093049,"LEX  _understand"
-8.12282978726,"LEX  _kiss"
-8.73462609321,"LEX  _float"
-12.7103858862,"LEX  _from"
-13.8085918359,"LEX  _unscrew"
-8.74089947152,"LEX  _ski"
-13.8085918359,"LEX  _lay"
-4.76587606755,"LEX  _present"
-8.00467086617,"LEX  _dress"
-13.8085918359,"LEX  _movie"
-13.8085918359,"LEX  _die"
-7.62979216822,"LEX  _feed"
-8.73462990647,"LEX  _offer"
-13.8085918359,"LEX  _onto"
-3.62031799016,"LEX  _make"
-13.8085918359,"LEX  _through"
-5.34855301492,"LEX  _look"
-10.9193040155,"LEX  _throw"
-8.73462990647,"LEX  _owe"
-8.09277762589,"LEX  _bury"
-8.72220371444,"LEX  _dig"
-10.864922902,"LEX  _on"
-13.8085918359,"LEX  _rip"
-13.8085918359,"LEX  _change"
-13.8085918359,"LEX  _wrestle"
-13.8085918359,"LEX  _enjoy"
-8.74720859214,"LEX  _flash"
-7.66347817116,"LEX  _see"
-7.65920597801,"LEX  _clean"
-8.71605366126,"LEX  _hammer"
-13.8085918359,"LEX  _babysitted"
-13.8085918359,"LEX  _bump"
-4.97358073678,"LEX  _do"
-11.1015984596,"LEX  _wanT"
-7.55790158721,"LEX  _wait"
-7.58722418512,"LEX  _need"
-2.99412128725,"LEX  _say"
-13.8085918359,"LEX  _shall"
-8.74720859214,"LEX  _swallow"
-6.35509033966,"LEX  _count"
-13.8085918359,"LEX  _print"
-13.8085918359,"LEX  _develop"
-13.1157493941,"LEX  _down"
-13.8085918359,"LEX  _pelt"
-8.03836452303,"LEX  _ask"
-7.60524988797,"LEX  _fight"
-8.06360425916,"LEX  _end"
-7.13020909647,"LEX  _jump"
-6.97033360357,"LEX  _pour"
-6.91513945435,"LEX  _fall"
-8.7599475189,"LEX  _snap"
-8.75355777063,"LEX  _chew"
-8.64496610652,"LEX  _to"
-8.03214958039,"LEX  _stay"
-13.8085918359,"LEX  _reach"
-5.16474279966,"LEX  _non-finite"
-13.8085918359,"LEX  _string"
-9.21467300958,"LEX  _remember"
-6.55210066133,"LEX  _let"
-9.9179038928,"LEX  _draw"
-11.5069822338,"LEX  _stop"
-13.8085918359,"LEX  _rid"
-11.1704490011,"LEX  _keep"
-7.35618442772,"LEX  _check"
-13.8085918359,"LEX  _crawl"
-1.08695246694,"LEX  _UNK"
-5.52404500496,"LEX  _sing"
-6.85040993905,"LEX  _stick"
-8.72839940409,"LEX  _cancel"
-11.1706668613,"LEX  _scar"
-13.8085918359,"LEX  _imagine"
-11.5071042371,"LEX  _wunning"
-9.02228909955,"LEX  _touch"
-5.31855128842,"LEX  _buy"
-13.8085918359,"LEX  _serve"
-8.79916791917,"LEX  _'ve"
-7.15179873597,"LEX  _walk"
-13.8085918359,"LEX  _burn"
-13.8085918359,"LEX  _frighten"
-7.39471239196,"LEX  _fold"
-8.70385847891,"LEX  _slam"
-13.8085918359,"LEX  _interest"
-13.8085918359,"LEX  _name"
-4.60087073525,"LEX  _think"
-13.8085918359,"LEX  _spill"
-13.8085918359,"LEX  _complain"
-8.52146420296,"LEX  _like"
-8.74720859214,"LEX  _wipe"
-13.8085918359,"LEX  _advertise"
-8.07970760344,"LEX  _peek"
-11.1701440766,"LEX  _with"
-13.8085918359,"LEX  _until"
-13.8085918359,"LEX  _feel"
-7.14540077148,"LEX  _whisper"
-4.81837269798,"LEX  _use"
-9.49225815653,"LEX  _tell"
-8.73462990647,"LEX  _recover"
-13.8085918359,"LEX  _shoot"
-12.19964155,"LEX  _drive"
-8.05090380033,"LEX  _figure"
-12.0175435682,"LEX  _win"
-13.8085918359,"LEX  _twist"
-13.8085918359,"LEX  _mix"
-7.1569467444,"LEX  _tear"
-13.8085918359,"LEX  _save"
-13.8085918359,"LEX  _dump"
-13.8085918359,"LEX  _visit"
-9.7844051833,"LEX  _mean"
-8.61129409197,"LEX  _at"
-8.04461450763,"LEX  _hook"
-8.77285082215,"LEX  _scratch"
-6.6654027233,"LEX  _shave"
-1.41836754,"LEX  _null"
-13.8085918359,"LEX  _send"
-13.8085918359,"LEX  _order"
-6.96819456811,"LEX  _knock"
-13.8085918359,"LEX  _they"
-6.93147922485,"LEX  _could"
-13.8085918359,"LEX  _smile"
-8.71605366126,"LEX  _squeeze"
-7.34834126528,"LEX  _laugh"
-10.7646499329,"LEX  _be"
-8.8610168413,"LEX  _suppose"
-8.7599475189,"LEX  _unwind"
-6.34587404412,"LEX  _drop"
-6.55775653161,"LEX  _forget"
-13.8085918359,"LEX  _wind"
-7.44162102234,"LEX  _sleep"
-6.27131569945,"LEX  _wake"
-6.54228464314,"LEX  _carry"
-8.69781620901,"LEX  _those"
-3.07711703765,"LEX  _get"
-4.94520563535,"LEX  _bring"
-8.73462990647,"LEX  _scoot"
-8.80585685273,"LEX  _remove"
-6.15821490447,"LEX  _spell"
-8.05406527313,"LEX  _handle"
-6.44653060064,"LEX  _pull"
-11.8632041529,"LEX  _play"
-3.73367365329,"LEX  _put"
-7.37686929371,"LEX  _dream"
-8.77936545139,"LEX  _race"
-8.71604617511,"LEX  _bet"
-5.59615781874,"LEX  _live"
-13.1157493941,"LEX  _cook"
-13.8085918359,"LEX  _tape"
-11.2447212019,"LEX  _happen"
-10.865211822,"LEX  _hide"
-6.05062312856,"LEX  _ride"
-13.1157493941,"LEX  _fix"
-13.8085918359,"LEX  _hope"
-10.1209013882,"LEX  _wan"
-13.8085918359,"LEX  _waste"
-11.7298360869,"LEX  _about"
-8.77285082215,"LEX  _cool"
-9.89765412367,"LEX  _come"
-13.8085918359,"LEX  _charge"
-8.04148653919,"LEX  _roll"
-8.78592279946,"LEX  _raise"
-7.65282977741,"LEX  _park"
-13.8085918359,"LEX  _sneeze"
-13.1157493941,"LEX  _listen"
-8.74089947152,"LEX  _decide"
-7.20993420824,"LEX  _might"
-6.95862512951,"LEX  _close"
-11.5071042371,"LEX  _Ernie"
-13.8085918359,"LEX  _scoop"
-11.6123156396,"LEX  _kill"
-8.72839940409,"LEX  _cross"
-8.74089947152,"LEX  _recognize"
-8.77936545139,"LEX  _fish"
-13.8085918359,"LEX  _underneath"
-13.8085918359,"LEX  _wave"
-6.9522960026,"LEX  _lose"
-8.73462609321,"LEX  _dance"
-7.68731318678,"LEX  _help"
-6.57059549851,"LEX  _stand"
-8.74089947152,"LEX  _box"
-13.8085918359,"LEX  _sell"
-8.75355777063,"LEX  _rock"
-5.52530665903,"LEX  _turn"
-7.65071337997,"LEX  _bounce"
-8.7599475189,"LEX  _spread"
-8.08949557084,"LEX  _transcribe"
-8.74089947152,"LEX  _punch"
-13.8085918359,"LEX  _bite"
-6.26125472619,"LEX  _hit"
-9.10025916061,"LEX  _over"
-8.74720859214,"LEX  _sign"
-8.07646612234,"LEX  _step"
-11.4112507026,"LEX  _of"
-5.59372275495,"LEX  _saw"
-13.1157493941,"LEX  _find"
-3.61022690706,"LEX  _want"
-8.71605366126,"LEX  _dare"
-13.8085918359,"LEX  _watch"
-8.73462990647,"LEX  _meet"
-7.24454380024,"LEX  _hang"
-13.1157493941,"LEX  _tie"
-6.81587725355,"LEX  _belong"
-3.66075356414,"LEX  _call"
-6.35335608816,"LEX  _move"
-13.8085918359,"LEX  _thank"
-13.8085918359,"LEX  _wrap"
-8.20033284841,"LEX  _fee"
-7.37045902789,"LEX  _ca"
-13.8085918359,"LEX  _spend"
-13.8085918359,"LEX  _paint"
-13.8085918359,"LEX  _rest"
-13.8085918359,"LEX  _slide"
-8.7599475189,"LEX  _provide"
-8.7599475189,"LEX  _mark"
-13.1157493941,"LEX  _allow"
-7.12770045712,"LEX  _swim"
