"log_prob","rule"
-2.06812734677,"IP  LEX"
-14.5861465743,"IP  _present LEX _study PP"
-9.61938410651,"IP  _non-finite LEX LEX"
-10.4147841673,"IP  LEX _UNK _at"
-11.8809634651,"IP  _present _come IP"
-8.390733803,"IP  _non-finite _write PP"
-9.94479828888,"IP  _non-finite _keep PP"
-7.63171847489,"IP  _past _do VP"
-5.66216930864,"IP  _will VP"
-14.5861465743,"IP  _non-finite LEX _on"
-8.08342551472,"IP  _present LEX _non-finite VP"
-4.7808112579,"IP  _can VP"
-7.74653220735,"IP  _UNK _like _non-finite VP"
-14.5861465743,"IP  _non-finite _draw LEX _UNK"
-8.53476498157,"IP  _UNK LEX _UNK"
-6.56697684709,"IP  _'d VP"
-6.90397375138,"IP  _UNK _want _non-finite VP"
-13.8945343135,"IP  LEX LEX LEX"
-9.94479828888,"IP  _UNK _like _UNK VP"
-10.9255782349,"IP  _UNK LEX _put"
-7.63362323179,"IP  _present LEX LEX"
-14.5861465743,"IP  _past _say"
-11.2218168482,"IP  _UNK _like _UNK _eat"
-10.6188688064,"IP  _UNK LEX IP"
-14.5861465743,"IP  _past _put"
-13.4875342857,"IP  _UNK _eat"
-14.5861465743,"IP  LEX _UNK VP"
-14.5861465743,"IP  _should LEX"
-12.6402364253,"IP  _non-finite LEX"
-20.3730439557,"IP  LEX IP"
-0.600309676241,"IP  _present VP"
-12.5093926903,"IP  _UNK LEX LEX _past _want _non-finite VP"
-9.63337004754,"IP  _will _have IP"
-13.8929993938,"IP  LEX _do"
-5.00710712119,"IP  _would VP"
-14.5861465743,"IP  _UNK LEX _study PP"
-13.8929993938,"IP  LEX _color"
-14.5861465743,"IP  _must _have"
-6.82534617846,"IP  LEX _make"
-14.5861465743,"IP  _non-finite _do"
-10.3406795763,"IP  LEX LEX _into"
-7.45034933144,"IP  LEX _fall"
-13.1998522132,"IP  LEX LEX"
-8.40506353829,"IP  _present IP"
-14.5861465743,"IP  _non-finite _sing PP"
-14.5861465743,"IP  _non-finite _stay"
-14.5861465743,"IP  _UNK _touch"
-7.73275354993,"IP  _non-finite LEX _with"
-14.5861465743,"IP  _UNK _fix _UNK"
-14.5861465743,"IP  _non-finite _park"
-9.02467478838,"IP  _past _say CP"
-14.5861465743,"IP  _past _want _non-finite VP"
-11.3702198792,"IP  _past LEX LEX LEX _start LEX"
-14.5861465743,"IP  LEX _do NP"
-8.55134050999,"IP  _past _say _null IP"
-7.26736702594,"IP  _UNK _UNK _non-finite VP"
-9.90705905663,"IP  _non-finite _draw"
-14.5861465743,"IP  LEX LEX _non-finite VP"
-9.05977747593,"IP  _past _be NP"
-8.16110355915,"IP  _UNK _think CP"
-9.76891239419,"IP  LEX _saw LEX _do"
-14.5861465743,"IP  _present _like _UNK _eat"
-14.5861465743,"IP  _non-finite _drive PP"
-11.8809634651,"IP  _could LEX _UNK"
-10.0783254551,"IP  _present _think LEX _UNK VP"
-11.6986760899,"IP  _will _UNK LEX _look"
-9.59198570981,"IP  _'ll _need"
-14.5861465743,"IP  _non-finite _keep _in"
-14.5861465743,"IP  _UNK"
-10.9255782349,"IP  _past _tell _UNK IP"
-8.85910900045,"IP  _must VP"
-9.51402572756,"IP  _UNK _UNK _UNK VP"
-5.79469645525,"IP  _present _UNK _non-finite VP"
-14.5861465743,"IP  _could _bring"
-14.5861465743,"IP  _would _bring"
-10.8049592118,"IP  _UNK _go IP"
-14.5861465743,"IP  _present _be"
-9.66194279193,"IP  _present LEX _sit"
-11.1879188329,"IP  _would _UNK _non-finite LEX PP"
-14.5861465743,"IP  LEX _look"
-14.5861465743,"IP  _UNK _shoot"
-3.50077150205,"IP  _non-finite VP"
-10.3696658204,"IP  _present _know _null IP"
-8.5877962793,"IP  _past IP"
-8.60024964493,"IP  _UNK _UNK _null _present VP"
-9.08794800405,"IP  _UNK _want _UNK VP"
-14.5861465743,"IP  _non-finite _keep"
-9.72166065457,"IP  _non-finite _knit PP"
-14.5861465743,"IP  _present _do _study PP"
-12.7969466151,"IP  _UNK LEX _UNK IP"
-14.5861465743,"IP  _'ll LEX"
-7.71916216645,"IP  _'d LEX"
-11.2218168482,"IP  _UNK LEX _hear PP"
-8.91588493265,"IP  _non-finite _ask"
-12.0240327575,"IP  _present _get LEX VP"
-10.3264955603,"IP  _UNK _UNK IP"
-10.1348356996,"IP  _UNK LEX _non-finite VP"
-8.33538404466,"IP  _would LEX _non-finite VP"
-12.6428691605,"IP  LEX _tell _null _UNK VP"
-14.5861465743,"IP  LEX _wear"
-12.7969466151,"IP  _UNK _turn PP"
-8.06712145033,"IP  _past _use _non-finite VP"
-10.9255782349,"IP  LEX _bear"
-10.8514758977,"IP  _UNK _say CP"
-14.5861465743,"IP  LEX LEX _over"
-13.8929993938,"IP  LEX LEX _for"
-11.8164377619,"IP  _past LEX LEX _go _present _see"
-14.5861465743,"IP  _present _sit"
-14.5861465743,"IP  _present _read"
-8.91245443376,"IP  _past _UNK VP"
-14.5861465743,"IP  _present _go"
-14.5861465743,"IP  _UNK _stick"
-13.8945343135,"IP  LEX _be LEX _non-finite VP"
-11.5933326655,"IP  LEX _UNK _look PP"
-11.2217107643,"IP  _UNK LEX NP"
-6.62715039253,"IP  _would _like IP"
-10.4460352081,"IP  LEX _feed"
-8.79619578418,"IP  _past _tell CP"
-9.44170640764,"IP  _UNK LEX _from"
-6.53723971457,"IP  LEX _see"
-14.5861465743,"IP  LEX LEX NP"
-9.22322838032,"IP  _UNK _have _non-finite VP"
-13.8929993938,"IP  _non-finite _eat"
-20.3730439557,"IP  LEX CP"
-13.8929993938,"IP  _non-finite"
-10.9515516453,"IP  _present LEX PP"
-7.94803258678,"IP  _UNK LEX LEX"
-8.24533293167,"IP  _non-finite _ride"
-7.23485250577,"IP  _UNK LEX PP"
-7.90085639589,"IP  _non-finite LEX PP"
-13.4895813693,"IP  _UNK _have LEX LEX"
-14.5861465743,"IP  _might LEX _non-finite"
-14.5861465743,"IP  LEX _help"
-14.5861465743,"IP  _non-finite _color"
-6.04596744809,"IP  _shall VP"
-5.61055750792,"IP  _should VP"
-8.27385520782,"IP  _present LEX _into"
-7.73908934779,"IP  _present _UNK _null IP"
-7.91591691571,"IP  LEX _dump"
-9.760880421,"IP  _present LEX _UNK VP"
-9.2759976372,"IP  _present _suppose _null IP"
-6.68046177299,"IP  _'ll VP"
-13.2021554772,"IP  LEX _go _have IP"
-9.78517250829,"IP  _should IP"
-20.3730439557,"IP  LEX NP"
-20.3730439557,"IP  LEX PP"
-12.7969466151,"IP  _present LEX LEX LEX"
-14.5861465743,"IP  LEX _start LEX"
-10.1947316327,"IP  _non-finite _UNK LEX"
-7.39854042035,"IP  _'d _like _non-finite VP"
-14.5861465743,"IP  _non-finite _UNK _picture LEX"
-8.44288292703,"IP  _UNK LEX VP"
-8.00442313111,"IP  _present LEX _on"
-12.2863260354,"IP  _non-finite _figure _null IP"
-10.8755716626,"IP  _UNK _work PP"
-14.5861465743,"IP  _UNK _suppose LEX LEX NP"
-14.5861465743,"IP  _UNK _like LEX"
-12.7943871051,"IP  _UNK LEX"
-9.76085580652,"IP  _might _have"
-14.5861465743,"IP  _present LEX _of"
-6.28670276663,"IP  _could VP"
-14.5861465743,"IP  _non-finite _draw NP"
-14.5861465743,"IP  _present _play"
-9.21856643409,"IP  _present _UNK IP"
-11.2569043791,"IP  _UNK LEX _UNK VP"
-10.0565861956,"IP  _would _like _non-finite _eat"
-2.71169870027,"IP  _past VP"
-11.3702198792,"IP  _'d _UNK _UNK VP"
-2.44272582176,"IP  _UNK VP"
-14.5861465743,"IP  LEX _touch"
-14.5861465743,"IP  LEX _go _present _see"
-14.5861465743,"IP  _present LEX _for"
-13.8945343135,"IP  _UNK _UNK CP"
-6.46210777006,"IP  _past LEX PP"
-11.644617864,"IP  _UNK _like IP"
-12.9791656656,"IP  _UNK _like _UNK LEX"
-14.5861465743,"IP  _UNK _give"
-9.68392120318,"IP  _might _need"
-14.5861465743,"IP  _could _do"
-13.8929993938,"IP  _present _do"
-14.5861465743,"IP  _UNK _hold"
-10.4147841673,"IP  _UNK _need _non-finite VP"
-8.38464857888,"IP  _might VP"
-14.5861465743,"IP  _UNK _UNK VP"
-14.5861465743,"IP  _present _see"
-9.63337004754,"IP  _'d _like IP"
-8.08487532731,"IP  LEX VP"
-10.6001777484,"IP  _UNK _come PP"
-9.62635262641,"IP  _may _try LEX VP"
-2.42136732469,"IP  _past LEX"
-12.2863260354,"IP  _non-finite LEX _non-finite LEX"
-9.83560205743,"IP  _UNK _think PP"
-14.5861465743,"IP  _non-finite _touch"
-14.3499990586,"LEX  _under"
-8.1733438837,"LEX  _study"
-6.65599235024,"LEX  _cry"
-5.98306613359,"LEX  _sit"
-9.23328283442,"LEX  _'ll"
-8.19008601588,"LEX  _shut"
-14.3499990586,"LEX  _catch"
-8.72727388408,"LEX  _bear"
-11.4605278285,"LEX  _in"
-5.88119408366,"LEX  _show"
-14.3499990586,"LEX  _brush"
-9.31433504564,"LEX  _light"
-7.68052810989,"LEX  _run"
-5.36035594548,"LEX  _give"
-4.11573858782,"LEX  _eat"
-11.7120996995,"LEX  _plan"
-13.6571759747,"LEX  _must"
-14.3499990586,"LEX  _fit"
-9.28869282838,"LEX  _swing"
-6.88965456462,"LEX  _finish"
-14.3499990586,"LEX  _choose"
-6.65462840448,"LEX  _miss"
-14.3499990586,"LEX  _part"
-8.64086476076,"LEX  _plug"
-11.5785451343,"LEX  _smell"
-13.2518189221,"LEX  _pretend"
-12.4050151786,"LEX  _read"
-13.6571759747,"LEX  _as"
-14.3499990586,"LEX  _point"
-7.91034746509,"LEX  _wash"
-6.73059035263,"LEX  _push"
-6.46071281243,"LEX  _can"
-14.3499990586,"LEX  _cost"
-12.2716112151,"LEX  _picture"
-6.455113535,"LEX  _talk"
-9.28869282838,"LEX  _whine"
-7.49588590946,"LEX  _learn"
-6.34193256772,"LEX  _leave"
-8.19431434039,"LEX  _behave"
-8.58610090437,"LEX  _notice"
-6.72180552864,"LEX  _hurt"
-14.3499990586,"LEX  _magic"
-9.26988364949,"LEX  _discipline"
-9.26988364949,"LEX  _collect"
-13.2518189221,"LEX  _into"
-9.26988364949,"LEX  _without"
-7.8727744717,"LEX  _would"
-7.07404700364,"LEX  _open"
-9.20379028039,"LEX  _drink"
-6.9962924949,"LEX  _sound"
-7.33378644387,"LEX  _start"
-8.61794849851,"LEX  _lie"
-14.3499990586,"LEX  _bang"
-9.35407503263,"LEX  _goING"
-9.27611414885,"LEX  _lock"
-9.29504200374,"LEX  _scream"
-9.25752596926,"LEX  _will"
-14.3499990586,"LEX  _bowl"
-8.41375473396,"LEX  _cut"
-7.58624212947,"LEX  _have"
-8.63425983576,"LEX  _take"
-14.3499990586,"LEX  _dash"
-8.6309800438,"LEX  _firm"
-8.58297102408,"LEX  _tip"
-14.3499990586,"LEX  _settle"
-8.330264851,"LEX  _work"
-6.89715424601,"LEX  _blow"
-9.30143174885,"LEX  _blast"
-14.3499990586,"LEX  _pop"
-6.28980859467,"LEX  _hear"
-14.3499990586,"LEX  _break"
-9.28238371085,"LEX  _smoke"
-14.3499990586,"LEX  _Boston"
-12.0479974151,"LEX  _for"
-8.61471959156,"LEX  _attach"
-5.66824666145,"LEX  _past"
-9.22138968114,"LEX  _press"
-9.26988364949,"LEX  _unbuckle"
-8.0197884524,"LEX  _that"
-14.3499990586,"LEX  _break_dance"
-7.09994787067,"LEX  _try"
-9.28869282838,"LEX  _untie"
-9.30784583922,"LEX  _know"
-9.31433504564,"LEX  _fund"
-8.58924061158,"LEX  _bake"
-8.59554975495,"LEX  _roast"
-9.30143174885,"LEX  _screw"
-14.3499990586,"LEX  _juggle"
-14.3499990586,"LEX  _knit"
-9.263691729,"LEX  _pay"
-14.3499990586,"LEX  _mail"
-8.79445298097,"LEX  _color"
-14.3499990586,"LEX  _chase"
-7.96102492246,"LEX  _go"
-12.1539273022,"LEX  _may"
-13.2518189221,"LEX  _out"
-14.3499990586,"LEX  _love"
-7.69328336374,"LEX  _fly"
-13.2518189221,"LEX  _top"
-13.2518189221,"LEX  _party"
-14.3499990586,"LEX  _crack"
-9.27611414885,"LEX  _back"
-13.6571759747,"LEX  _climb"
-14.3499990586,"LEX  _behind"
-9.27611414885,"LEX  _freeze"
-14.3499990586,"LEX  _understand"
-8.59239020761,"LEX  _kiss"
-8.62119207888,"LEX  _float"
-13.2518189221,"LEX  _from"
-9.28238371085,"LEX  _unscrew"
-9.30143174885,"LEX  _ski"
-9.30786258551,"LEX  _lay"
-5.19964208506,"LEX  _present"
-8.59554770138,"LEX  _dress"
-13.6571759747,"LEX  _movie"
-9.28238371085,"LEX  _die"
-8.32060613564,"LEX  _feed"
-9.26988364949,"LEX  _offer"
-14.3499990586,"LEX  _onto"
-4.2725114179,"LEX  _make"
-14.3499990586,"LEX  _through"
-5.86414886939,"LEX  _look"
-10.7403430864,"LEX  _throw"
-9.28238371085,"LEX  _owe"
-8.59871931667,"LEX  _bury"
-9.27611009309,"LEX  _dig"
-11.5780586346,"LEX  _on"
-8.22880041998,"LEX  _rip"
-11.7861969765,"LEX  _change"
-9.37454890722,"LEX  _wrestle"
-8.60189895646,"LEX  _enjoy"
-9.30786258551,"LEX  _flash"
-4.11494978798,"LEX  _see"
-8.18587549485,"LEX  _clean"
-14.3499990586,"LEX  _hammer"
-14.3499990586,"LEX  _babysitted"
-14.3499990586,"LEX  _bump"
-1.94518062187,"LEX  _do"
-14.3499990586,"LEX  _wanT"
-8.20495987018,"LEX  _wait"
-12.2711247549,"LEX  _need"
-11.9526931305,"LEX  _say"
-14.3499990586,"LEX  _shall"
-9.34065212922,"LEX  _swallow"
-6.88793191323,"LEX  _count"
-9.32084967158,"LEX  _print"
-9.29504200374,"LEX  _develop"
-14.3499990586,"LEX  _down"
-9.28238371085,"LEX  _pelt"
-9.4459972631,"LEX  _ask"
-9.30785839891,"LEX  _fight"
-8.57674049952,"LEX  _end"
-7.67547039907,"LEX  _jump"
-7.51288948377,"LEX  _pour"
-14.3499990586,"LEX  _fall"
-14.3499990586,"LEX  _snap"
-13.6571759747,"LEX  _chew"
-11.7115437063,"LEX  _to"
-10.3258864465,"LEX  _stay"
-9.26988364949,"LEX  _reach"
-7.51498312899,"LEX  _non-finite"
-9.36085465996,"LEX  _string"
-7.09853273845,"LEX  _remember"
-7.19044513075,"LEX  _let"
-6.05449923918,"LEX  _draw"
-7.20373578335,"LEX  _stop"
-14.3499990586,"LEX  _rid"
-12.5587798087,"LEX  _keep"
-7.90557419619,"LEX  _check"
-14.3499990586,"LEX  _crawl"
-2.39821340617,"LEX  _UNK"
-13.2518189221,"LEX  _sing"
-7.80881943989,"LEX  _stick"
-9.263691729,"LEX  _cancel"
-9.37454890722,"LEX  _scar"
-9.27611414885,"LEX  _imagine"
-14.3499990586,"LEX  _wunning"
-7.27971995709,"LEX  _touch"
-5.85614374978,"LEX  _buy"
-14.3499990586,"LEX  _serve"
-9.3340076438,"LEX  _'ve"
-7.89295474094,"LEX  _walk"
-8.59871931667,"LEX  _burn"
-14.3499990586,"LEX  _frighten"
-7.93619699235,"LEX  _fold"
-14.3499990586,"LEX  _slam"
-13.6571759747,"LEX  _interest"
-6.90005363699,"LEX  _name"
-4.93866744515,"LEX  _think"
-8.21140872634,"LEX  _spill"
-9.32740701632,"LEX  _complain"
-8.1109898717,"LEX  _like"
-9.32740701632,"LEX  _wipe"
-9.23930046892,"LEX  _advertise"
-9.28238371085,"LEX  _peek"
-11.2154351409,"LEX  _with"
-14.3499990586,"LEX  _until"
-14.3499990586,"LEX  _feel"
-14.3499990586,"LEX  _whisper"
-5.45115529113,"LEX  _use"
-4.94835346282,"LEX  _tell"
-14.3499990586,"LEX  _recover"
-13.6571759747,"LEX  _shoot"
-6.66927366729,"LEX  _drive"
-13.2518189221,"LEX  _figure"
-7.07543012787,"LEX  _win"
-9.32084967158,"LEX  _twist"
-7.9071627556,"LEX  _mix"
-7.68561070457,"LEX  _tear"
-14.3499990586,"LEX  _save"
-14.3499990586,"LEX  _dump"
-14.3499990586,"LEX  _visit"
-4.8017727197,"LEX  _mean"
-9.233275063,"LEX  _at"
-8.20282500656,"LEX  _hook"
-9.30786258551,"LEX  _scratch"
-7.21720080202,"LEX  _shave"
-1.95623240249,"LEX  _null"
-8.59239020761,"LEX  _send"
-9.28238371085,"LEX  _order"
-14.3499990586,"LEX  _knock"
-14.3499990586,"LEX  _they"
-7.85602267772,"LEX  _could"
-9.38146925683,"LEX  _smile"
-14.3499990586,"LEX  _squeeze"
-7.91996290379,"LEX  _laugh"
-0.98442850304,"LEX  _be"
-8.55218375688,"LEX  _suppose"
-9.25142173411,"LEX  _unwind"
-6.89773345208,"LEX  _drop"
-7.20767693522,"LEX  _forget"
-9.30143174885,"LEX  _wind"
-8.77912970651,"LEX  _sleep"
-6.80802204154,"LEX  _wake"
-7.0893676168,"LEX  _carry"
-14.3499990586,"LEX  _those"
-3.50246389523,"LEX  _get"
-5.49963227874,"LEX  _bring"
-9.29504200374,"LEX  _scoot"
-14.3499990586,"LEX  _remove"
-14.3499990586,"LEX  _spell"
-14.3499990586,"LEX  _handle"
-14.3499990586,"LEX  _pull"
-11.3551745203,"LEX  _play"
-4.10791337136,"LEX  _put"
-7.93129903375,"LEX  _dream"
-9.25142173411,"LEX  _race"
-9.29503373723,"LEX  _bet"
-13.2518189221,"LEX  _live"
-9.32084118895,"LEX  _cook"
-9.27611414885,"LEX  _tape"
-13.6571759747,"LEX  _happen"
-7.33021037318,"LEX  _hide"
-6.94458376947,"LEX  _ride"
-7.68816006459,"LEX  _fix"
-14.3499990586,"LEX  _hope"
-13.6571759747,"LEX  _wan"
-9.30143174885,"LEX  _waste"
-11.3552393901,"LEX  _about"
-9.30143174885,"LEX  _cool"
-11.2154915504,"LEX  _come"
-9.263691729,"LEX  _charge"
-8.60189895646,"LEX  _roll"
-9.28238371085,"LEX  _raise"
-8.52529022557,"LEX  _park"
-8.62770673236,"LEX  _sneeze"
-7.71666101235,"LEX  _listen"
-9.27611414885,"LEX  _decide"
-9.32082846514,"LEX  _might"
-14.3499990586,"LEX  _close"
-9.32084967158,"LEX  _Ernie"
-14.3499990586,"LEX  _scoop"
-13.2518189221,"LEX  _kill"
-9.28869282838,"LEX  _cross"
-14.3499990586,"LEX  _recognize"
-14.3499990586,"LEX  _fish"
-14.3499990586,"LEX  _underneath"
-9.32084967158,"LEX  _wave"
-14.3499990586,"LEX  _lose"
-9.20379028039,"LEX  _dance"
-9.14727156103,"LEX  _help"
-7.11351648419,"LEX  _stand"
-9.31433504564,"LEX  _box"
-14.3499990586,"LEX  _sell"
-9.28869282838,"LEX  _rock"
-13.2518189221,"LEX  _turn"
-14.3499990586,"LEX  _bounce"
-14.3499990586,"LEX  _spread"
-14.3499990586,"LEX  _transcribe"
-9.25142173411,"LEX  _punch"
-8.61471959156,"LEX  _bite"
-6.81173655639,"LEX  _hit"
-13.6571759747,"LEX  _over"
-9.30143174885,"LEX  _sign"
-8.67111682235,"LEX  _step"
-12.1533507256,"LEX  _of"
-11.8662272067,"LEX  _saw"
-13.6571759747,"LEX  _find"
-4.15715560035,"LEX  _want"
-9.30786258551,"LEX  _dare"
-14.3499990586,"LEX  _watch"
-14.3499990586,"LEX  _meet"
-7.67421097984,"LEX  _hang"
-14.3499990586,"LEX  _tie"
-7.34008091803,"LEX  _belong"
-4.20415666033,"LEX  _call"
-9.32084543026,"LEX  _move"
-9.28238371085,"LEX  _thank"
-14.3499990586,"LEX  _wrap"
-13.6571759747,"LEX  _fee"
-7.34641290823,"LEX  _ca"
-14.3499990586,"LEX  _spend"
-7.90240462795,"LEX  _paint"
-9.28869282838,"LEX  _rest"
-7.89924507414,"LEX  _slide"
-14.3499990586,"LEX  _provide"
-14.3499990586,"LEX  _mark"
-13.2518189221,"LEX  _allow"
-7.6554947522,"LEX  _swim"
-9.28238371085,"LEX  _cough"
-13.6571759747,"LEX  _promise"
-7.10136961718,"LEX  _build"
-8.59239020761,"LEX  _begin"
-7.46988077453,"LEX  _should"
-6.66743060225,"LEX  _hold"
-7.67799646712,"LEX  _fell"
-9.66913480598,"LEX  _wear"
-9.34065212922,"LEX  _speak"
-8.61471959156,"LEX  _marry"
-9.30143174885,"LEX  _peel"
-6.57854226627,"LEX  _pick"
-12.0484514447,"LEX  _grow"
-12.5587798087,"LEX  _'d"
-7.50541412936,"LEX  _taste"
-8.61149899032,"LEX  _set"
-5.71046975035,"LEX  _write"
-9.29504200374,"LEX  _squeak"
-8.23099580429,"LEX  _teach"
-5.22134303629,"NP  _picture LEX"
-6.81757943686,"NP  _party LEX"
-2.49660015679,"NP  _part PP"
-7.49446609655,"NP  LEX _UNK"
-5.91117346422,"NP  _UNK LEX"
-2.44564453648,"NP  _Boston"
-6.1244322563,"NP  LEX _with"
-7.49446609655,"NP  _that"
-7.49446609655,"NP  _top"
-1.85370358337,"NP  LEX"
-7.49446609655,"NP  _party PP"
-4.2678781512,"NP  _top PP"
-1.89592467038,"NP  _top _of"
-7.49446609655,"NP  _UNK"
-2.61435596563,"NP  _movie _of"
-1.79704791715,"NP  _they"
-6.11626894566,"NP  _study PP"
-5.12633492566,"NP  _movie PP"
-2.45814209552,"NP  _those"
-2.43945384399,"NP  _picture _of"
-2.73948643739,"NP  _UNK _of"
-7.49446609655,"NP  LEX _of"
-6.13266275544,"NP  _party _with"
-10.928453301,"NP  LEX PP"
-10.928453301,"NP  LEX VP"
-4.75258603093,"NP  _study _on"
-10.8376547932,"PP  _under"
-5.13347656356,"PP  _on NP"
-3.78597775764,"PP  _in"
-10.1445076127,"PP  _as"
-10.8376547932,"PP  LEX _non-finite _drive PP"
-7.585102442,"PP  _into"
-4.88031272737,"PP  _to NP"
-1.75857339777,"PP  _for"
-7.62479704068,"PP  _out _UNK"
-5.7749806494,"PP  _out"
-7.75259611609,"PP  _like IP"
-5.05359886829,"PP  LEX"
-5.806930965,"PP  _behind"
-3.70266434503,"PP  _from"
-10.8376547932,"PP  _onto"
-5.75013562146,"PP  _through"
-1.87437211871,"PP  _on"
-8.44545754154,"PP  _to LEX _with"
-5.22350075343,"PP  _out _of"
-10.8376547932,"PP  _to _UNK"
-6.03985181113,"PP  _to _party PP"
-2.80992331771,"PP  _to"
-9.74321787597,"PP  LEX _party LEX"
-10.8376547932,"PP  LEX LEX VP"
-5.82000250922,"PP  _down PP"
-8.27849137283,"PP  _on PP"
-2.94546427064,"PP  _UNK"
-5.87406743186,"PP  _about _give"
-1.40955986452,"PP  _like"
-2.62998207233,"PP  _with"
-8.00997141718,"PP  _UNK NP"
-7.89915446563,"PP  _UNK _party _with"
-10.8376547932,"PP  LEX LEX _with"
-10.1476375057,"PP  LEX _past _say"
-2.17692851826,"PP  _at"
-5.9238975741,"PP  _about LEX LEX _over"
-8.20396900741,"PP  _UNK PP"
-10.8376547932,"PP  _at _cook"
-3.79899187315,"PP  _about"
-15.9128286085,"PP  LEX IP"
-15.9128286085,"PP  LEX NP"
-5.7749806494,"PP  _underneath"
-7.7988031661,"PP  _over"
-4.96603008304,"PP  _of"
-15.9128286085,"PP  LEX PP"
-15.9128286085,"PP  LEX VP"
-5.88805305872,"PP  _in _pick"
-10.8376547932,"PP  LEX _to"
-8.54071058012,"PP  _about _UNK"
2.22042434345e-16,"START  IP"
-13.6726304988,"VP  _sit"
-8.62754102363,"VP  _brush"
-9.49979249029,"VP  _use _UNK VP"
-13.6726304988,"VP  _give"
-12.7563397669,"VP  _eat"
-13.6726304988,"VP  LEX _into"
-11.8022694174,"VP  _UNK _that IP"
-9.35004877546,"VP  _wunning PP"
-7.68898701826,"VP  _go IP"
-8.12316902527,"VP  LEX _go"
-13.6726304988,"VP  _talk"
-7.97207475328,"VP  _smell PP"
-14.3657776793,"VP  _think LEX _UNK VP"
-11.5946525862,"VP  _say _null LEX _do NP"
-11.5946525862,"VP  _bet _UNK IP"
-9.62239324468,"VP  _want _non-finite _keep"
-5.64671499351,"VP  _drink"
-10.9660894963,"VP  LEX LEX _non-finite _drive PP"
-9.37689574393,"VP  _interest _in"
-6.38594684432,"VP  _cut"
-6.71052517458,"VP  LEX _on"
-9.54703219301,"VP  _UNK _null IP"
-8.66689016078,"VP  _help PP"
-11.5946525862,"VP  _UNK _talk"
-14.3657776793,"VP  LEX _put"
-6.79277646519,"VP  LEX _UNK"
-14.3657776793,"VP  LEX LEX _past _want _non-finite VP"
-14.3657776793,"VP  _be LEX _non-finite VP"
-4.95177451066,"VP  _know"
-8.78760323771,"VP  _allow _non-finite VP"
-8.87016433095,"VP  _get LEX"
-7.92161666037,"VP  _chase"
-9.39059444168,"VP  _hope CP"
-10.9015542302,"VP  _UNK LEX _UNK LEX"
-0.398836929005,"VP  LEX"
-4.93010171415,"VP  _want _non-finite VP"
-5.45526965139,"VP  _think _null IP"
-9.4921297093,"VP  _sit _UNK"
-12.0645976291,"VP  LEX _null LEX _color"
