"log_prob","rule"
-6.46294877324,"VP  LEX LEX"
-6.31093518028,"VP  _write _on"
-7.39008297831,"VP  _point PP"
-9.8155037141,"VP  _pick"
-7.18200982459,"VP  _suppose IP"
-8.28616221157,"VP  _wait _until IP"
-12.3787406837,"VP  _know CP"
-10.4344841635,"VP  LEX _at LEX"
-6.92306223952,"VP  _cost"
-6.22036783319,"VP  _learn"
-5.064637531,"VP  _leave"
-8.22946768663,"VP  _forget _non-finite VP"
-8.06969857641,"VP  _allow IP"
-6.71409185603,"VP  _start PP"
-9.93809709438,"VP  _lock"
-10.1831980262,"VP  _open _for"
-9.49010035668,"VP  _have"
-8.03670463144,"VP  _dash"
-11.686928914,"VP  _UNK _UNK _non-finite VP"
-5.16307623471,"VP  LEX _with"
-8.13918205165,"VP  LEX _finish"
-10.3009686844,"VP  _bet _UNK LEX _know"
-12.3787406837,"VP  _try"
-8.01106249386,"VP  _finish LEX"
-10.0778474125,"VP  _bet _null IP"
-9.10334326301,"VP  _mail"
-8.28614735747,"VP  _like IP"
-7.99848385267,"VP  _crack"
-8.35515402204,"VP  _promise _null LEX _start VP"
-5.99954897379,"VP  _UNK CP"
-8.04977656071,"VP  LEX _lie PP"
-7.47895080258,"VP  _stick _in"
-13.0718878643,"VP  _get PP"
-5.90817395607,"VP  _sit _on"
-7.32427014592,"VP  _bury"
-7.30847211802,"VP  _come IP"
-6.93162756969,"VP  _rip"
-8.05637716708,"VP  _flash"
-10.5886136256,"VP  _suppose LEX _park"
-10.5085823428,"VP  _wanT LEX _sing"
-8.22162461882,"VP  _do _go _on"
-13.0718878643,"VP  _lie PP"
-8.04977656071,"VP  _'ve VP"
-8.01741164968,"VP  _reach"
-6.34384047885,"VP  _draw"
-11.6855935032,"VP  _UNK"
-8.41021289836,"VP  _let _present _write PP"
-6.88745651701,"VP  _try _non-finite _do"
-10.8762461919,"VP  _look _like _UNK LEX"
-9.98254533444,"VP  _want _UNK _stay PP"
-9.74133698294,"VP  _use IP"
-11.4638744535,"VP  _UNK _UNK _UNK VP"
-10.2403506153,"VP  _stop VP"
-8.57381952732,"VP  _use"
-10.2403506153,"VP  _cook _with"
-4.68430858364,"VP  _talk PP"
-7.35007788146,"VP  _dream PP"
-12.3796307594,"VP  _UNK _go IP"
-13.0718878643,"VP  _dress PP"
-8.49893945372,"VP  _start _try"
-8.20612064653,"VP  _draw _picture PP"
-7.35335118771,"VP  _wait PP"
-6.97784023153,"VP  _tell _about"
-7.32109051103,"VP  _hook"
-13.0718878643,"VP  _tell _non-finite VP"
-8.50928348182,"VP  _like _non-finite"
-10.5884651145,"VP  _shave"
-6.10106088676,"VP  _taste PP"
-6.69523657229,"VP  _want _UNK VP"
-8.01106249386,"VP  _unwind"
-8.78318494958,"VP  LEX LEX _non-finite _UNK"
-5.30640405724,"VP  _spell"
-13.0718878643,"VP  _like _non-finite LEX"
-4.01694550965,"VP  _play"
-6.29488188307,"VP  _write PP"
-7.0673112586,"VP  _go _look PP"
-8.04977656071,"VP  _peek PP"
-6.96219751677,"VP  _ride"
-8.01741164968,"VP  _waste"
-8.11081171323,"VP  _make _of"
-7.31476141168,"VP  _roll"
-13.0718878643,"VP  LEX _of"
-8.01741164968,"VP  _rock"
-11.9744625194,"VP  _stand"
-6.7297852418,"VP  _find"
-7.09225009608,"VP  _tie"
-3.81711267249,"VP  _go _non-finite VP"
-13.0718878643,"VP  _call"
-10.1831980262,"VP  LEX _UNK _write _on"
-12.3787406837,"VP  _UNK _UNK IP"
-8.46848079752,"VP  _write _UNK"
-6.97110622629,"VP  LEX _play"
-8.03670463144,"VP  _cough"
-11.281612295,"VP  _let LEX _with"
-13.0718878643,"VP  _marry"
-8.01741164968,"VP  _squeak"
-9.8155037141,"VP  LEX _UNK _stay"
-8.00475339562,"VP  _wrestle PP"
-8.0832240959,"VP  _plan IP"
-10.2403506153,"VP  _look _UNK _present _do"
-8.24534081122,"VP  _hope _null IP"
-10.5886136256,"VP  LEX _null IP"
-13.0718878643,"VP  _like _UNK LEX"
-8.03670463144,"VP  _swing"
-5.02487995563,"VP  _read"
-8.03023219161,"VP  _interest PP"
-6.63591430688,"VP  _wash"
-8.0832240959,"VP  _speak PP"
-5.45100398526,"VP  _hurt"
-5.81737031101,"VP  _open"
-7.28064976575,"VP  _say _null IP"
-13.0718878643,"VP  _dig _for"
-7.34356323827,"VP  _tip"
-8.10384313048,"VP  _sing _to"
-13.0718878643,"VP  _work"
-8.16100081617,"VP  LEX _about _give"
-7.49393225617,"VP  _have _UNK VP"
-12.3796307594,"VP  _UNK LEX _keep PP"
-9.2894386635,"VP  _suppose _UNK LEX"
-7.23010889148,"VP  _start VP"
-9.89554070894,"VP  LEX _study _on"
-8.32006325103,"VP  _do _dress _in"
-6.64233198591,"VP  _color"
-13.0718878643,"VP  _go"
-8.10384313048,"VP  _print PP"
-7.46048865893,"VP  _UNK IP"
-5.41638517328,"VP  LEX _in"
-9.67241201106,"VP  LEX _UNK _UNK LEX"
-8.01741164968,"VP  _unscrew"
-7.9145930208,"VP  _make"
-8.82514810221,"VP  LEX _UNK _shoot"
-7.68003315993,"VP  _throw"
-13.0718878643,"VP  _want _UNK LEX"
-7.31161182046,"VP  _enjoy"
-11.1259777152,"VP  _do"
-8.05637716708,"VP  _magic PP"
-9.98254533444,"VP  _wait CP"
-7.5522007607,"VP  _put _on NP"
-10.1831980262,"VP  _get LEX _start _try"
-7.47895080258,"VP  _fall"
-13.0718878643,"VP  _like LEX LEX"
-6.88950889182,"VP  LEX CP"
-9.74140063869,"VP  _say _UNK _past VP"
-13.0718878643,"VP  _put PP"
-8.11081171323,"VP  _let _handle"
-13.0718878643,"VP  _draw _UNK PP"
-10.5085823428,"VP  LEX _out LEX"
-7.74094140418,"VP  _UNK _at"
-11.4638744535,"VP  _do LEX _UNK"
-6.67673618257,"VP  _turn PP"
-7.42820301511,"VP  _be NP"
-13.0718878643,"VP  _win"
-8.11782919811,"VP  _do _work"
-9.41006145765,"VP  _visit"
-11.9744625194,"VP  _like CP"
-8.27786353151,"VP  _go _have LEX _love"
-12.3787406837,"VP  _go LEX"
-10.8762461919,"VP  _smile LEX"
-13.0718878643,"VP  _think _null _UNK VP"
-10.4344841635,"VP  _help _UNK VP"
-7.27457075261,"VP  _carry"
-7.90886246316,"VP  _handle"
-7.31790967246,"VP  _cook"
-8.00475339562,"VP  _be LEX _on"
-7.9088726489,"VP  _put _UNK"
-7.30847211802,"VP  _scoop"
-8.023801375,"VP  _cross"
-19.4033897142,"VP  LEX NP"
-8.22162461882,"VP  _come LEX _stay"
-7.9677125316,"VP  _meet"
-7.99225337212,"VP  _dare"
-4.25548041999,"VP  LEX PP"
-8.9792648305,"VP  _say CP"
-4.64771370712,"VP  _wear"
-5.69029844597,"VP  LEX _to"
-7.99225337212,"VP  _peel"
-4.42737841726,"VP  _write"
-5.43546798847,"VP  _cry"
-6.90824720963,"VP  _shut"
-8.11782919811,"VP  _smile _about"
-4.47655533583,"VP  _play _with"
-6.12573002773,"VP  _let IP"
-13.0718878643,"VP  _UNK LEX VP"
-8.30296907812,"VP  LEX _non-finite _open _for"
-8.03670463144,"VP  LEX _hear PP"
-10.1831980262,"VP  _be _about _non-finite LEX LEX"
-10.9940044754,"VP  _promise CP"
-12.3787406837,"VP  _be _for"
-7.94375954628,"VP  _lie"
-5.80405081774,"VP  _put _in"
-9.74140063869,"VP  _go _have IP"
-8.09004997791,"VP  _mean CP"
-8.72984023732,"VP  _start _UNK"
-7.36323588889,"VP  _sleep PP"
-9.04828528752,"VP  _keep _UNK"
-8.45847769902,"VP  _UNK LEX"
-4.55727558063,"VP  LEX _non-finite _do"
-6.96219751677,"VP  _blow"
-5.37201564018,"VP  LEX _non-finite LEX"
-10.8762461919,"VP  _let _play PP"
-6.21931242611,"VP  _juggle"
-13.0718878643,"VP  _love"
-8.01106249386,"VP  _back"
-13.0718878643,"VP  _want _UNK _let _play PP"
-7.72653581354,"VP  _like _UNK VP"
-8.04321923681,"VP  _saw IP"
-9.33595675006,"VP  _kiss"
-10.6756115007,"VP  _say _UNK _UNK VP"
-8.11782919811,"VP  _get _marry"
-7.3370907611,"VP  _dress"
-10.2403506153,"VP  _dress _in"
-9.85465039147,"VP  _goING IP"
-8.01741164968,"VP  _dig"
-7.65312592212,"VP  _UNK _non-finite"
-7.39008297831,"VP  _fix _with"
-8.72984023732,"VP  _use _UNK"
-8.45853064316,"VP  _change"
-9.70631151398,"VP  _teach _non-finite LEX"
-9.54694135966,"VP  _UNK VP"
-7.38327322261,"VP  _have IP"
-7.08972803799,"VP  _ask"
-11.9744625194,"VP  _think _UNK _present VP"
-6.63751558368,"VP  _check"
-6.70891191575,"VP  _touch"
-9.93809709438,"VP  LEX _UNK _cook"
-5.82872599,"VP  _use _for"
-9.89554070894,"VP  _need LEX VP"
-7.99848385267,"VP  _belong PP"
-10.6756115007,"VP  _have _UNK"
-13.0718878643,"VP  _hear PP"
-7.6983738962,"VP  _UNK NP"
-6.3978433392,"VP  _whisper"
-8.33745472415,"VP  _let _play _with"
-9.33595675006,"VP  _allow LEX _touch"
-7.61834007568,"VP  _dump"
-4.59875552189,"VP  _UNK PP"
-7.34032176308,"VP  LEX _mean"
-8.00475339562,"VP  _order"
-4.34507994724,"VP  LEX _for"
-9.98254533444,"VP  _go _UNK LEX LEX"
-13.0718878643,"VP  _go _non-finite LEX"
-13.0718878643,"VP  _have LEX _love"
-9.93809709438,"VP  _UNK _that _present VP"
-7.99848385267,"VP  _wind"
-9.93809709438,"VP  LEX LEX _UNK"
-4.18325801123,"VP  _bring"
-8.01106249386,"VP  _scoot"
-13.0718878643,"VP  _walk PP"
-8.53029817688,"VP  _UNK _UNK VP"
-12.3796307594,"VP  LEX LEX _keep PP"
-3.67179925196,"VP  _come"
-13.0718878643,"VP  _park"
-7.85871367591,"VP  LEX _UNK PP"
-7.99225337212,"VP  LEX _shave"
-6.22991695931,"VP  _close"
-9.04828528752,"VP  _go _UNK NP"
-7.52070231473,"VP  _wanT _non-finite VP"
-4.33317150842,"VP  _think CP"
-4.92089424267,"VP  _turn"
-3.4646191938,"VP  _look PP"
-5.61779109081,"VP  _watch"
-5.70469728256,"VP  _move"
-8.53024129352,"VP  LEX VP"
-6.35707187712,"VP  _fee"
-7.94375954628,"VP  _have _non-finite VP"
-8.01741164968,"VP  _spend"
-9.77776592517,"VP  _use _non-finite LEX _on"
-6.67174865584,"VP  LEX _to NP"
-11.686928914,"VP  LEX LEX _on"
-7.08972354801,"VP  _go _UNK VP"
-11.1272494946,"VP  _want CP"
-8.0697105395,"VP  LEX _in VP"
