"log_prob","rule"
-14.5902842575,"IP  LEX _read"
-9.76453711858,"IP  _non-finite _wrestle PP"
-14.5902842575,"IP  LEX _ask"
-14.5902842575,"IP  _non-finite _drive PP"
-9.68019764644,"IP  _non-finite _set PP"
-11.1915878473,"IP  _could LEX _UNK"
-8.84985178651,"IP  LEX _fit"
-9.67287174539,"IP  LEX _wait CP"
-9.65837901016,"IP  _'ll _need"
-14.5902842575,"IP  _UNK"
-14.5902842575,"IP  _UNK _call"
-14.5902842575,"IP  LEX _say"
-8.87255131048,"IP  _must VP"
-12.3953591925,"IP  _UNK _UNK _UNK VP"
-14.5902842575,"IP  _could _bring"
-9.51768157425,"IP  LEX _spread"
-11.15880081,"IP  _present LEX _UNK _of"
-1.40816833808,"IP  _present _be"
-9.830675504,"IP  _present _bet CP"
-10.3023766519,"IP  _non-finite _look _UNK"
-7.31010862093,"IP  _would LEX"
-11.5482257855,"IP  _UNK _let IP"
-3.83148425885,"IP  _non-finite VP"
-14.5902842575,"IP  LEX _try"
-14.5902842575,"IP  _non-finite _lie"
-7.65264409613,"IP  _'ll LEX"
-9.82216500198,"IP  LEX LEX _non-finite _go _present LEX"
-9.83925905681,"IP  _present _plan IP"
-11.5482257855,"IP  LEX _like IP"
-9.64409331728,"IP  _might _like LEX"
-8.33137000872,"IP  _'d LEX"
-11.8201209548,"IP  LEX _wind"
-6.42921466702,"IP  _present LEX _non-finite LEX"
-7.73746005256,"IP  LEX _close"
-10.5152902284,"IP  _UNK LEX _at"
-9.62304029086,"IP  LEX _play"
-8.65532854045,"IP  LEX _do LEX"
-12.1077490651,"IP  _UNK _Ernie VP"
-8.17777038184,"IP  LEX _want _non-finite LEX"
-13.8971370769,"IP  LEX _love"
-14.5902842575,"IP  LEX _paint"
-10.855140282,"IP  _present _be LEX LEX"
-7.36158270215,"IP  LEX _wear"
-8.69296712977,"IP  LEX _use LEX VP"
-5.32473386584,"IP  _present _make"
-12.6465914042,"IP  _UNK _say CP"
-9.75656911342,"IP  _non-finite LEX LEX _stay PP"
-9.63702627945,"IP  _may VP"
-9.96787336934,"IP  LEX LEX _for"
-10.5323839047,"IP  _UNK _paint"
-14.5902842575,"IP  LEX _stand"
-9.77256912315,"IP  _past _have IP"
-2.3421793114,"IP  _present LEX"
-4.84212721488,"IP  _present _think CP"
-14.5902842575,"IP  LEX _like _UNK VP"
-7.56555476829,"IP  LEX _tell"
-6.23866740828,"IP  _can LEX"
-8.04464876674,"IP  _present _UNK VP"
-9.83925905681,"IP  _past _get PP"
-9.65837901016,"IP  _non-finite _wrap PP"
-7.01166043377,"IP  _would _like IP"
-8.36041847479,"IP  _past _tell CP"
-8.1583209039,"IP  _UNK _be VP"
-12.5131062576,"IP  LEX _UNK LEX _past LEX"
-9.44536204231,"IP  _non-finite _kill"
-14.5902842575,"IP  LEX LEX NP"
-9.0018749339,"IP  LEX _say CP"
-9.28955378416,"IP  _non-finite LEX CP"
-12.5131062576,"IP  _can _let LEX LEX LEX"
-14.5902842575,"IP  _non-finite _eat"
-9.34058458937,"IP  LEX _fight"
-11.5970097822,"IP  _UNK _UNK _UNK IP"
-9.83923672417,"IP  LEX CP"
-13.4916719688,"IP  _non-finite"
-14.5902842575,"IP  LEX _show"
-12.2900274543,"IP  _would _UNK _UNK LEX"
-9.10804239904,"IP  _present LEX PP"
-9.90149993147,"IP  _UNK LEX LEX"
-14.5902842575,"IP  _non-finite _drink"
-14.5902842575,"IP  _non-finite _ride"
-14.5902842575,"IP  _past _want _non-finite _make"
-7.63251893608,"IP  _non-finite LEX PP"
-8.23328874816,"IP  _UNK LEX PP"
-9.65836037275,"IP  _might LEX"
-8.26671747344,"IP  LEX _get _non-finite VP"
-11.4572647335,"IP  _UNK _go _UNK LEX"
-9.06740832057,"IP  _UNK _do VP"
-8.07372047208,"IP  _present _go LEX LEX"
-14.5902842575,"IP  _UNK LEX _non-finite"
-6.04942551379,"IP  _shall VP"
-5.79804626052,"IP  _should VP"
-8.6064065574,"IP  _present _UNK PP"
-9.29954071975,"IP  _past LEX _UNK"
-10.4184444554,"IP  LEX _think _about"
-8.76098150652,"IP  _present LEX _UNK VP"
-6.46664828558,"IP  _present _UNK CP"
-9.39990033764,"IP  _'d _like _UNK VP"
-14.5902842575,"IP  LEX _get"
-10.6807967635,"IP  _past _UNK LEX"
-9.65836037275,"IP  LEX NP"
-13.8984299019,"IP  LEX _UNK _UNK LEX VP"
-14.5902842575,"IP  _UNK _do NP"
-10.3161694811,"IP  _present _be _go IP"
-9.54942975026,"IP  LEX LEX LEX _give"
-9.83925905681,"IP  _would _like CP"
-20.5487089505,"IP  LEX PP"
-9.78066616352,"IP  _non-finite _UNK LEX"
-5.59634279132,"IP  _present _want LEX VP"
-7.41585083603,"IP  _'d _like _non-finite VP"
-7.44846235601,"IP  LEX _be LEX"
-9.4688921811,"IP  LEX _ride"
-14.5902842575,"IP  _UNK _drive LEX"
-11.127054723,"IP  _UNK LEX VP"
-14.5902842575,"IP  _non-finite _help PP"
-7.73851434603,"IP  LEX _build"
-10.9292435096,"IP  LEX LEX _fish"
-5.9191818329,"IP  _UNK LEX"
-11.8201209548,"IP  _present _suppose _UNK _draw NP"
-9.58221901596,"IP  _non-finite LEX LEX VP"
-14.5902842575,"IP  _non-finite _put"
-12.1077490651,"IP  _'d LEX _UNK VP"
-14.5902842575,"IP  LEX _be PP"
-6.84700223074,"IP  _could VP"
-8.84986008984,"IP  LEX _count PP"
-13.2059297612,"IP  LEX _be LEX _UNK"
-14.5902842575,"IP  _non-finite _draw NP"
-9.78066616352,"IP  _present _UNK IP"
-10.9292435096,"IP  _UNK LEX _UNK VP"
-14.5902842575,"IP  LEX LEX _non-finite _eat"
-2.09025992268,"IP  _past VP"
-12.1077490651,"IP  LEX _wan IP"
-2.46680004325,"IP  _UNK VP"
-9.63702627945,"IP  _present _peek PP"
-9.61611997209,"IP  _could _live PP"
-7.96218135989,"IP  _UNK _UNK CP"
-6.94986670357,"IP  LEX _give"
-7.12950556288,"IP  _past LEX PP"
-8.94741552914,"IP  LEX _present _hurt"
-14.5902842575,"IP  LEX _stay PP"
-9.53660927474,"IP  LEX _collect"
-9.83925905681,"IP  _UNK _shave"
-14.5902842575,"IP  _present _know"
-14.5902842575,"IP  _UNK _give"
-8.16476212313,"IP  _ca VP"
-7.74380255116,"IP  _present LEX _UNK"
-8.1408185404,"IP  LEX _slide"
-8.86601539483,"IP  LEX _burn"
-9.04768401681,"IP  _UNK _want _non-finite LEX"
-8.85952192014,"IP  LEX _roast"
-11.3738921346,"IP  _would _UNK LEX _paint"
-14.5902842575,"IP  _present _do"
-9.49298935657,"IP  LEX _do _with"
-14.5902842575,"IP  _non-finite _talk PP"
-11.8201209548,"IP  _will _UNK IP"
-7.84528201354,"IP  _present _want LEX"
-12.8006804261,"IP  LEX LEX _UNK"
-8.25603667943,"IP  _might VP"
-8.86601539483,"IP  _present LEX _from"
-8.31434529636,"IP  LEX _have _UNK VP"
-14.5902842575,"IP  LEX _UNK PP"
-9.78066616352,"IP  _should _present IP"
-9.03217998597,"IP  _present _sleep PP"
-7.31424085084,"IP  LEX _win"
-11.8846486833,"IP  LEX LEX PP"
-9.5956418029,"IP  LEX _work _on"
-13.4916719688,"IP  _non-finite _make"
-14.5902842575,"IP  _non-finite _let LEX PP"
-7.48621872736,"IP  LEX VP"
-14.5902842575,"IP  LEX _start _do"
-14.5902842575,"IP  _could _start _do"
-14.5902842575,"IP  _non-finite _name"
-11.5482257855,"IP  _would LEX _present _have"
-3.46708019121,"IP  _past LEX"
-8.20767281331,"IP  _present _let LEX VP"
-14.5902842575,"IP  _non-finite _UNK _with"
-8.54786012801,"IP  _would _UNK _non-finite VP"
-9.5956418029,"IP  _non-finite _touch"
-8.47227298801,"LEX  _under"
-7.276674833,"LEX  _study"
-5.84620834363,"LEX  _cry"
-11.2443928396,"LEX  _sit"
-5.82335529616,"LEX  _'ll"
-7.26001172843,"LEX  _shut"
-6.15727700797,"LEX  _catch"
-7.67065421196,"LEX  _bear"
-10.0746111008,"LEX  _in"
-8.75994502117,"LEX  _show"
-7.68952262274,"LEX  _brush"
-13.4408608051,"LEX  _light"
-13.4408608051,"LEX  _run"
-12.3426611428,"LEX  _give"
-9.85849420804,"LEX  _eat"
-12.7480230784,"LEX  _plan"
-12.7480230784,"LEX  _must"
-12.7480230784,"LEX  _fit"
-13.4408608051,"LEX  _swing"
-12.7480230784,"LEX  _finish"
-13.4408608051,"LEX  _choose"
-13.4408608051,"LEX  _miss"
-13.4408608051,"LEX  _part"
-12.7480230784,"LEX  _plug"
-6.86007062393,"LEX  _smell"
-8.33613870151,"LEX  _pretend"
-12.7480230784,"LEX  _read"
-13.4408608051,"LEX  _as"
-13.4408608051,"LEX  _point"
-13.4408608051,"LEX  _wash"
-5.96959704172,"LEX  _push"
-5.16443224727,"LEX  _can"
-7.29576728428,"LEX  _cost"
-12.7480230784,"LEX  _picture"
-5.75089655049,"LEX  _talk"
-8.37949631962,"LEX  _whine"
-6.58985531645,"LEX  _learn"
-13.4408608051,"LEX  _leave"
-13.4408608051,"LEX  _behave"
-13.4408608051,"LEX  _notice"
-5.97244396274,"LEX  _hurt"
-8.43814457299,"LEX  _magic"
-13.4408608051,"LEX  _discipline"
-13.4408608051,"LEX  _collect"
-12.7480230784,"LEX  _into"
-13.4408608051,"LEX  _without"
-6.34868839434,"LEX  _would"
-11.4959235479,"LEX  _open"
-8.35448756203,"LEX  _drink"
-8.35448373754,"LEX  _sound"
-6.28280391808,"LEX  _start"
-10.7338424894,"LEX  _lie"
-13.4408608051,"LEX  _bang"
-13.4408608051,"LEX  _goING"
-13.4408608051,"LEX  _lock"
-8.38584549735,"LEX  _scream"
-7.83996665699,"LEX  _will"
-8.39866608394,"LEX  _bowl"
-8.3986620867,"LEX  _cut"
-7.09644435607,"LEX  _have"
-7.73831052497,"LEX  _take"
-8.3606871338,"LEX  _dash"
-13.4408608051,"LEX  _firm"
-7.69589204589,"LEX  _tip"
-8.36691763545,"LEX  _settle"
-4.85332911335,"LEX  _work"
-12.7480230784,"LEX  _blow"
-13.4408608051,"LEX  _blast"
-13.4408608051,"LEX  _pop"
-5.34649992732,"LEX  _hear"
-5.97587093027,"LEX  _break"
-8.34834139242,"LEX  _smoke"
-13.4408608051,"LEX  _Boston"
-11.2441864341,"LEX  _for"
-7.70230229879,"LEX  _attach"
-4.37147919912,"LEX  _past"
-7.68635306043,"LEX  _press"
-13.4408608051,"LEX  _unbuckle"
-6.9837550853,"LEX  _that"
-13.4408608051,"LEX  _break_dance"
-5.86753784866,"LEX  _try"
-13.4408608051,"LEX  _untie"
-4.00813509001,"LEX  _know"
-13.4408608051,"LEX  _fund"
-7.69270226313,"LEX  _bake"
-13.4408608051,"LEX  _roast"
-8.41165317496,"LEX  _screw"
-13.4408608051,"LEX  _juggle"
-10.7339663872,"LEX  _knit"
-13.4408608051,"LEX  _pay"
-13.4408608051,"LEX  _mail"
-8.42480294603,"LEX  _color"
-13.4408608051,"LEX  _chase"
-7.92457662985,"LEX  _go"
-13.4408608051,"LEX  _may"
-12.7480230784,"LEX  _out"
-7.02536286335,"LEX  _love"
-12.748332628,"LEX  _fly"
-12.0550306607,"LEX  _top"
-12.7480230784,"LEX  _party"
-8.36691763545,"LEX  _crack"
-13.4408608051,"LEX  _back"
-6.81009578538,"LEX  _climb"
-13.4408608051,"LEX  _behind"
-8.38584549735,"LEX  _freeze"
-13.4408608051,"LEX  _understand"
-13.4408608051,"LEX  _kiss"
-7.71851004391,"LEX  _float"
-12.0550306607,"LEX  _from"
-8.37318719976,"LEX  _unscrew"
-13.4408608051,"LEX  _ski"
-8.38584549735,"LEX  _lay"
-3.62990259337,"LEX  _present"
-7.63696049408,"LEX  _dress"
-13.4408608051,"LEX  _movie"
-13.4408608051,"LEX  _die"
-13.4408608051,"LEX  _feed"
-8.36691763545,"LEX  _offer"
-13.4408608051,"LEX  _onto"
-7.03191412304,"LEX  _make"
-8.38584549735,"LEX  _through"
-10.0078921646,"LEX  _look"
-10.2639679207,"LEX  _throw"
-13.4408608051,"LEX  _owe"
-13.4408608051,"LEX  _bury"
-7.69589204589,"LEX  _dig"
-8.34828437803,"LEX  _on"
-7.27458010669,"LEX  _rip"
-6.77896412554,"LEX  _change"
-13.4408608051,"LEX  _wrestle"
-7.67690420811,"LEX  _enjoy"
-8.43145564028,"LEX  _flash"
-3.08766334121,"LEX  _see"
-13.4408608051,"LEX  _clean"
-13.4408608051,"LEX  _hammer"
-8.39223524485,"LEX  _babysitted"
-7.67065421196,"LEX  _bump"
-6.82201111908,"LEX  _do"
-8.28879685681,"LEX  _wanT"
-6.77259874673,"LEX  _wait"
-4.23006001937,"LEX  _need"
-10.040654013,"LEX  _say"
-13.4408608051,"LEX  _shall"
-13.4408608051,"LEX  _swallow"
-12.7480230784,"LEX  _count"
-13.4408608051,"LEX  _print"
-8.34222521176,"LEX  _develop"
-11.6501332213,"LEX  _down"
-13.4408608051,"LEX  _pelt"
-7.33062636075,"LEX  _ask"
-12.7480230784,"LEX  _fight"
-7.69909203593,"LEX  _end"
-6.7637547427,"LEX  _jump"
-6.77386858518,"LEX  _pour"
-6.30481977311,"LEX  _fall"
-8.37318719976,"LEX  _snap"
-8.56688768346,"LEX  _chew"
-7.67687701704,"LEX  _to"
-10.2639162945,"LEX  _stay"
-8.39223524485,"LEX  _reach"
-3.79073035093,"LEX  _non-finite"
-8.37318719976,"LEX  _string"
-6.19288281721,"LEX  _remember"
-10.1837167389,"LEX  _let"
-8.41163697709,"LEX  _draw"
-8.41164912547,"LEX  _stop"
-13.4408608051,"LEX  _rid"
-11.6496171455,"LEX  _keep"
-7.00915711044,"LEX  _check"
-13.4408608051,"LEX  _crawl"
-1.61560365895,"LEX  _UNK"
-11.8319180648,"LEX  _sing"
-6.39284274065,"LEX  _stick"
-13.4408608051,"LEX  _cancel"
-12.7480230784,"LEX  _scar"
-13.4408608051,"LEX  _imagine"
-8.43145564028,"LEX  _wunning"
-8.77863087629,"LEX  _touch"
-13.4408608051,"LEX  _buy"
-7.2936282517,"LEX  _serve"
-13.4408608051,"LEX  _'ve"
-12.7480230784,"LEX  _walk"
-13.4408608051,"LEX  _burn"
-13.4408608051,"LEX  _frighten"
-7.01560873282,"LEX  _fold"
-8.36691763545,"LEX  _slam"
-13.4408608051,"LEX  _interest"
-12.7480230784,"LEX  _name"
-4.03257928649,"LEX  _think"
-7.27039601101,"LEX  _spill"
-8.37318719976,"LEX  _complain"
-9.68055332811,"LEX  _like"
-8.39866608394,"LEX  _wipe"
-8.37318719976,"LEX  _advertise"
-8.37949239828,"LEX  _peek"
-7.33283096022,"LEX  _with"
-13.4408608051,"LEX  _until"
-13.4408608051,"LEX  _feel"
-6.77768859448,"LEX  _whisper"
-10.1837643863,"LEX  _use"
-4.21087792109,"LEX  _tell"
-8.39866608394,"LEX  _recover"
-12.7480230784,"LEX  _shoot"
-5.81406686247,"LEX  _drive"
-7.33953782862,"LEX  _figure"
-12.7480230784,"LEX  _win"
-8.39223524485,"LEX  _twist"
-13.4408608051,"LEX  _mix"
-12.7480230784,"LEX  _tear"
-6.58353285896,"LEX  _save"
-13.4408608051,"LEX  _dump"
-13.4408608051,"LEX  _visit"
-3.89492937498,"LEX  _mean"
-7.7517209027,"LEX  _at"
-8.37949239828,"LEX  _hook"
-8.33010394226,"LEX  _scratch"
-6.38678421373,"LEX  _shave"
-1.06485856567,"LEX  _null"
-13.4408608051,"LEX  _send"
-8.37318719976,"LEX  _order"
-6.57933998615,"LEX  _knock"
-13.4408608051,"LEX  _they"
-6.48650068064,"LEX  _could"
-13.4408608051,"LEX  _smile"
-8.39223524485,"LEX  _squeeze"
-7.01885022024,"LEX  _laugh"
-8.60569928041,"LEX  _be"
-10.2229507931,"LEX  _suppose"
-13.4408608051,"LEX  _unwind"
-13.4408608051,"LEX  _drop"
-6.27351786613,"LEX  _forget"
-13.4408608051,"LEX  _wind"
-6.23423702922,"LEX  _sleep"
-5.9036035365,"LEX  _wake"
-6.18580020671,"LEX  _carry"
-13.4408608051,"LEX  _those"
-7.90080406437,"LEX  _get"
-8.48625468502,"LEX  _bring"
-13.4408608051,"LEX  _scoot"
-8.37949631962,"LEX  _remove"
-13.4408608051,"LEX  _spell"
-12.7480230784,"LEX  _handle"
-5.98737852892,"LEX  _pull"
-9.97618905126,"LEX  _play"
-11.6496171455,"LEX  _put"
-12.7480230784,"LEX  _dream"
-8.41165317496,"LEX  _race"
-8.39223127324,"LEX  _bet"
-12.0550306607,"LEX  _live"
-5.37840578104,"LEX  _cook"
-8.34834139242,"LEX  _tape"
-12.7480230784,"LEX  _happen"
-11.2446681131,"LEX  _hide"
-5.91699644416,"LEX  _ride"
-12.3426611428,"LEX  _fix"
-13.4408608051,"LEX  _hope"
-13.4408608051,"LEX  _wan"
-13.4408608051,"LEX  _waste"
-7.79310314131,"LEX  _about"
-8.35449521107,"LEX  _cool"
-6.8193562802,"LEX  _come"
-13.4408608051,"LEX  _charge"
-7.66444303577,"LEX  _roll"
-13.4408608051,"LEX  _raise"
-12.7480230784,"LEX  _park"
-7.67690420811,"LEX  _sneeze"
-6.86145748011,"LEX  _listen"
-13.4408608051,"LEX  _decide"
-11.8319180648,"LEX  _might"
-13.4408608051,"LEX  _close"
-12.7480230784,"LEX  _Ernie"
-7.69589204589,"LEX  _scoop"
-7.11594528876,"LEX  _kill"
-13.4408608051,"LEX  _cross"
-8.38584549735,"LEX  _recognize"
-13.4408608051,"LEX  _fish"
-13.4408608051,"LEX  _underneath"
-8.37949631962,"LEX  _wave"
-13.4408608051,"LEX  _lose"
-12.7480230784,"LEX  _dance"
-7.27248198197,"LEX  _help"
-7.75851099844,"LEX  _stand"
-8.39866608394,"LEX  _box"
-13.4408608051,"LEX  _sell"
-13.4408608051,"LEX  _rock"
-5.20461925114,"LEX  _turn"
-13.4408608051,"LEX  _bounce"
-13.4408608051,"LEX  _spread"
-7.68319351251,"LEX  _transcribe"
-13.4408608051,"LEX  _punch"
-13.4408608051,"LEX  _bite"
-5.8977664317,"LEX  _hit"
-10.8029533584,"LEX  _over"
-13.4408608051,"LEX  _sign"
-7.74836288435,"LEX  _step"
-11.495481207,"LEX  _of"
-5.24181042474,"LEX  _saw"
-4.69442911007,"LEX  _find"
-3.11174353732,"LEX  _want"
-8.36691763545,"LEX  _dare"
-5.98160817659,"LEX  _watch"
-8.39223524485,"LEX  _meet"
-13.4408608051,"LEX  _hang"
-13.4408608051,"LEX  _tie"
-6.44176360553,"LEX  _belong"
-3.29546933215,"LEX  _call"
-12.7480230784,"LEX  _move"
-8.39866608394,"LEX  _thank"
-13.4408608051,"LEX  _wrap"
-8.40513452333,"LEX  _fee"
-7.30005779253,"LEX  _ca"
-8.38584549735,"LEX  _spend"
-7.11773579159,"LEX  _paint"
-8.38584549735,"LEX  _rest"
-13.4408608051,"LEX  _slide"
-13.4408608051,"LEX  _provide"
-8.39223524485,"LEX  _mark"
-12.3426611428,"LEX  _allow"
-6.5887987937,"LEX  _swim"
-8.40513854653,"LEX  _cough"
-12.7480230784,"LEX  _promise"
-12.7480230784,"LEX  _build"
-7.69270226313,"LEX  _begin"
-6.22026110722,"LEX  _should"
-12.3426611428,"LEX  _hold"
-6.77514082642,"LEX  _fell"
-5.44477153878,"LEX  _wear"
-8.38584549735,"LEX  _speak"
-13.4408608051,"LEX  _marry"
-13.4408608051,"LEX  _peel"
-5.7522691095,"LEX  _pick"
-5.90466849862,"LEX  _grow"
-11.6496171455,"LEX  _'d"
-12.7480230784,"LEX  _taste"
-12.7480230784,"LEX  _set"
-4.75499394449,"LEX  _write"
-13.4408608051,"LEX  _squeak"
-7.30436946494,"LEX  _teach"
-4.69491259733,"NP  _UNK _with"
-2.47898703707,"NP  _part PP"
-7.43575262126,"NP  _work"
-5.672164029,"NP  _UNK LEX"
-2.38184500382,"NP  _Boston"
-2.39426486368,"NP  _top"
-6.05782650981,"NP  LEX"
-6.35961318844,"NP  _party PP"
-4.82568282851,"NP  _top PP"
-7.43575262126,"NP  _top _of"
-7.43575262126,"NP  _study _UNK"
-2.52751926078,"NP  _Ernie VP"
-4.75930775957,"NP  _picture PP"
-6.7426054407,"NP  _UNK PP"
-1.72015137535,"NP  _they"
-2.51334156058,"NP  _study PP"
-2.43247768157,"NP  _movie PP"
-2.39426486368,"NP  _those"
-2.22772472606,"NP  _picture _of"
-3.01490599473,"NP  _UNK _of"
-3.88517783852,"NP  _party _with"
-10.8369500029,"NP  LEX PP"
-10.8369500029,"NP  LEX VP"
-5.74150739431,"PP  _under"
-7.13363247457,"PP  _on NP"
-2.332479001,"PP  _in"
-7.69314446166,"PP  _as"
-7.78013382168,"PP  LEX _non-finite _drive PP"
-10.865643393,"PP  LEX _past LEX"
-9.77089211304,"PP  _to LEX"
-10.1724962125,"PP  _into"
-5.65647315605,"PP  _to NP"
-5.80249974344,"PP  _without"
-10.865643393,"PP  LEX _on"
-7.92669558082,"PP  LEX _UNK"
-1.66349777824,"PP  _for"
-5.86745518573,"PP  _out"
-8.09812530826,"PP  _like IP"
-10.865643393,"PP  _UNK IP"
-5.78276809663,"PP  LEX"
-7.92669558082,"PP  _behind"
-4.6468360314,"PP  _from"
-8.79127248882,"PP  _about LEX _UNK PP"
-5.7715386326,"PP  _onto"
-10.865643393,"PP  _like LEX _say"
-1.70944246717,"PP  _on"
-5.9015868373,"PP  _down _on"
-10.1753905705,"PP  _to _party PP"
-2.88219938711,"PP  _to"
-10.865643393,"PP  LEX _UNK _with"
-2.74725717756,"PP  _UNK"
-10.865643393,"PP  LEX _give"
-2.21587359994,"PP  _like"
-5.33015416602,"PP  _on _top _of"
-2.27265340037,"PP  _with"
-9.77089211304,"PP  _UNK NP"
-8.30604402606,"PP  _UNK _pick"
-5.21893093084,"PP  _to _work"
-3.19913181514,"PP  _at"
-5.95141714819,"PP  _at _cook"
-2.7773567112,"PP  _about"
-10.1753905705,"PP  _UNK _of"
-16.0189349875,"PP  LEX IP"
-5.15439368466,"PP  _out PP"
-7.20772979998,"PP  _UNK _top PP"
-10.8598796883,"PP  LEX NP"
-5.79623035895,"PP  _underneath"
-5.88779406822,"PP  _over"
-3.44964037667,"PP  _of"
-10.1696102076,"PP  LEX PP"
-16.0189349875,"PP  LEX VP"
-5.99619880719,"PP  _in VP"
