"log_prob","rule"
-20.5852200411,"IP  LEX PP"
-9.10480743736,"IP  LEX _start LEX"
-14.5912586138,"IP  LEX _think"
-9.96875817125,"IP  LEX _recover"
-13.2068363282,"IP  LEX _know LEX IP"
-8.3554259862,"IP  _present _have IP"
-11.760395102,"IP  LEX _look _like IP"
-14.5912586138,"IP  _UNK LEX VP"
-10.5506603675,"IP  _would LEX _UNK LEX PP"
-6.47883177223,"IP  LEX _want _UNK VP"
-9.4697766338,"IP  _could LEX PP"
-11.4155975025,"IP  _UNK _use PP"
-12.1086405326,"IP  _present _hope CP"
-10.3742110248,"IP  _UNK LEX _dress"
-11.0101671136,"IP  LEX _UNK _UNK _visit"
-14.5912586138,"IP  _UNK LEX"
-13.8981114333,"IP  LEX _eat"
-10.1629089337,"IP  _non-finite LEX LEX VP"
-11.0673214427,"IP  _UNK LEX LEX LEX _like IP"
-14.5912586138,"IP  LEX _be PP"
-7.95256353323,"IP  _could VP"
-14.5912586138,"IP  _non-finite _open PP"
-10.8560263537,"IP  LEX _go LEX _stand"
-2.75566427407,"IP  _past VP"
-8.84754431631,"IP  LEX LEX _UNK _drink"
-0.983285809092,"IP  _UNK VP"
-12.9838177066,"IP  _non-finite _want _non-finite LEX PP"
-14.5912586138,"IP  LEX _talk PP"
-10.0939180463,"IP  LEX _punch"
-11.3355628068,"IP  _would _want IP"
-14.5912586138,"IP  _present _use PP"
-14.5912586138,"IP  _UNK _peel"
-10.0190187427,"IP  LEX _waste"
-11.0101671136,"IP  LEX _UNK _that _present VP"
-4.82459951133,"IP  _UNK _UNK CP"
-14.5912586138,"IP  LEX _dress"
-14.5912586138,"IP  _might _need"
-9.56985852596,"IP  _'d LEX _non-finite VP"
-8.42413953144,"IP  LEX _whisper"
-10.1510748262,"IP  _would _think"
-8.21872641528,"IP  LEX _knock"
-11.1924747825,"IP  _present _UNK LEX _on"
-11.8855386402,"IP  _shall _UNK LEX LEX _live"
-10.7018841768,"IP  _will _UNK IP"
-14.5912586138,"IP  _UNK _keep _for"
-9.97861022503,"IP  LEX _lay"
-11.6491849446,"IP  LEX LEX LEX _draw NP"
-11.5978982283,"IP  LEX _want _UNK _help PP"
-8.92729420445,"IP  _might VP"
-14.5912586138,"IP  _UNK LEX _picture _UNK"
-14.5912586138,"IP  LEX _need"
-13.8981114333,"IP  LEX _UNK PP"
-14.5912586138,"IP  LEX _shave"
-7.95125891436,"IP  LEX _win"
-4.04065450184,"IP  LEX LEX PP"
-14.5912586138,"IP  _UNK _bet"
-10.7225024012,"IP  LEX _like _non-finite _UNK PP"
-12.2909204323,"IP  LEX _figure CP"
-10.533269381,"IP  LEX LEX _UNK _stand"
-10.5683591614,"IP  _past _UNK _null _UNK VP"
-9.94934055673,"IP  _'ll _get"
-10.6618808429,"IP  _present _have _UNK"
-9.56985852596,"IP  _'d _like IP"
-11.6466883925,"IP  LEX VP"
-11.1924747825,"IP  LEX LEX _UNK IP"
-10.9827700161,"IP  _should LEX IP"
-10.5506603675,"IP  LEX _do VP"
-8.50243429981,"IP  LEX _come PP"
-14.5912586138,"IP  _UNK _stand"
-11.3747796742,"IP  _UNK LEX LEX _carry LEX"
-14.5912586138,"IP  LEX _come"
-8.68566576242,"IP  _would _UNK _non-finite VP"
-9.87523430157,"IP  _present _sit PP"
-14.0425328751,"LEX  _under"
-8.34671939434,"LEX  _study"
-6.80748126399,"LEX  _cry"
-9.94940175543,"LEX  _sit"
-9.31641089381,"LEX  _'ll"
-14.0425328751,"LEX  _shut"
-14.0425328751,"LEX  _catch"
-8.79154135582,"LEX  _bear"
-12.2513101458,"LEX  _in"
-14.0425328751,"LEX  _show"
-8.78112466493,"LEX  _brush"
-9.41883607984,"LEX  _light"
-7.85350348686,"LEX  _run"
-13.3497077039,"LEX  _give"
-8.62326371325,"LEX  _eat"
-13.3497077039,"LEX  _plan"
-13.3497077039,"LEX  _must"
-14.0425328751,"LEX  _fit"
-14.0425328751,"LEX  _swing"
-11.2104944189,"LEX  _finish"
-14.0425328751,"LEX  _choose"
-6.8293161721,"LEX  _miss"
-13.3497077039,"LEX  _part"
-14.0425328751,"LEX  _plug"
-9.66176266369,"LEX  _smell"
-12.4336102274,"LEX  _pretend"
-13.3497077039,"LEX  _read"
-14.0425328751,"LEX  _as"
-9.94944473614,"LEX  _point"
-8.08023887661,"LEX  _wash"
-13.3497077039,"LEX  _push"
-6.5633914108,"LEX  _can"
-14.0425328751,"LEX  _cost"
-12.9443499553,"LEX  _picture"
-9.34330600201,"LEX  _talk"
-9.40908002763,"LEX  _whine"
-7.67906855882,"LEX  _learn"
-6.54384428094,"LEX  _leave"
-8.37049383671,"LEX  _behave"
-8.78112466493,"LEX  _notice"
-10.9082712559,"LEX  _hurt"
-9.67435736011,"LEX  _magic"
-9.51120817656,"LEX  _discipline"
-9.45884089846,"LEX  _collect"
-13.3497077039,"LEX  _into"
-14.0425328751,"LEX  _without"
-7.64188830007,"LEX  _would"
-7.25259789908,"LEX  _open"
-9.73972159141,"LEX  _drink"
-9.42866910069,"LEX  _sound"
-7.28456028075,"LEX  _start"
-9.71305426143,"LEX  _lie"
-9.96626223567,"LEX  _bang"
-14.0425328751,"LEX  _goING"
-9.46909726297,"LEX  _lock"
-11.2104564978,"LEX  _scream"
-7.99643868657,"LEX  _will"
-9.41883607984,"LEX  _bowl"
-9.40906750854,"LEX  _cut"
-7.78805416829,"LEX  _have"
-9.90064587334,"LEX  _take"
-14.0425328751,"LEX  _dash"
-14.0425328751,"LEX  _firm"
-14.0425328751,"LEX  _tip"
-9.54399753721,"LEX  _settle"
-5.8878844569,"LEX  _work"
-13.3497077039,"LEX  _blow"
-9.42868825111,"LEX  _blast"
-9.6129893853,"LEX  _pop"
-10.6764590096,"LEX  _hear"
-14.0425328751,"LEX  _break"
-9.53294785846,"LEX  _smoke"
-14.0425328751,"LEX  _Boston"
-12.0971748056,"LEX  _for"
-11.478772991,"LEX  _attach"
-4.22018864915,"LEX  _past"
-9.19177616008,"LEX  _press"
-14.0425328751,"LEX  _unbuckle"
-8.07510243243,"LEX  _that"
-9.51120817656,"LEX  _break_dance"
-7.12512312744,"LEX  _try"
-14.0425328751,"LEX  _untie"
-9.76711064311,"LEX  _know"
-14.0425328751,"LEX  _fund"
-8.75051023055,"LEX  _bake"
-8.72569522025,"LEX  _roast"
-14.0425328751,"LEX  _screw"
-14.0425328751,"LEX  _juggle"
-14.0425328751,"LEX  _knit"
-11.478772991,"LEX  _pay"
-14.0425328751,"LEX  _mail"
-9.0265160796,"LEX  _color"
-14.0425328751,"LEX  _chase"
-3.13299635127,"LEX  _go"
-11.2104944189,"LEX  _may"
-12.6567215669,"LEX  _out"
-11.0479280882,"LEX  _love"
-14.0425328751,"LEX  _fly"
-12.6567215669,"LEX  _top"
-12.6567215669,"LEX  _party"
-14.0425328751,"LEX  _crack"
-9.38984890416,"LEX  _back"
-7.97308082907,"LEX  _climb"
-14.0425328751,"LEX  _behind"
-14.0425328751,"LEX  _freeze"
-8.38085657758,"LEX  _understand"
-14.0425328751,"LEX  _kiss"
-9.39941203772,"LEX  _float"
-12.9443499553,"LEX  _from"
-14.0425328751,"LEX  _unscrew"
-14.0425328751,"LEX  _ski"
-14.0425328751,"LEX  _lay"
-1.94646488529,"LEX  _present"
-10.6097303448,"LEX  _dress"
-14.0425328751,"LEX  _movie"
-14.0425328751,"LEX  _die"
-14.0425328751,"LEX  _feed"
-9.4486886599,"LEX  _offer"
-14.0425328751,"LEX  _onto"
-9.94939101054,"LEX  _make"
-14.0425328751,"LEX  _through"
-10.1935367629,"LEX  _look"
-9.55516343262,"LEX  _throw"
-9.50051303495,"LEX  _owe"
-11.1533423254,"LEX  _bury"
-9.4188297589,"LEX  _dig"
-10.0546464711,"LEX  _on"
-14.0425328751,"LEX  _rip"
-14.0425328751,"LEX  _change"
-13.3497077039,"LEX  _wrestle"
-14.0425328751,"LEX  _enjoy"
-9.51120817656,"LEX  _flash"
-8.77594675903,"LEX  _see"
-8.40190989152,"LEX  _clean"
-13.3497077039,"LEX  _hammer"
-9.46909726297,"LEX  _babysitted"
-14.0425328751,"LEX  _bump"
-6.81108094525,"LEX  _do"
-14.0425328751,"LEX  _wanT"
-11.2710313502,"LEX  _wait"
-5.3773458635,"LEX  _need"
-10.5172713975,"LEX  _say"
-12.9443499553,"LEX  _shall"
-14.0425328751,"LEX  _swallow"
-6.92418485381,"LEX  _count"
-9.78112349639,"LEX  _print"
-9.6249653914,"LEX  _develop"
-14.0425328751,"LEX  _down"
-14.0425328751,"LEX  _pelt"
-8.59707582625,"LEX  _ask"
-8.29442238923,"LEX  _fight"
-14.0425328751,"LEX  _end"
-12.6567215669,"LEX  _jump"
-12.9443499553,"LEX  _pour"
-14.0425328751,"LEX  _fall"
-9.51120817656,"LEX  _snap"
-10.8657139774,"LEX  _chew"
-11.8458808306,"LEX  _to"
-10.5173282776,"LEX  _stay"
-9.55517067682,"LEX  _reach"
-6.76172348873,"LEX  _non-finite"
-14.0425328751,"LEX  _string"
-7.38452513564,"LEX  _remember"
-7.31638131664,"LEX  _let"
-10.2150680153,"LEX  _draw"
-10.7478891558,"LEX  _stop"
-9.51120817656,"LEX  _rid"
-12.4336102274,"LEX  _keep"
-14.0425328751,"LEX  _check"
-10.4061844757,"LEX  _crawl"
-0.53718520049,"LEX  _UNK"
-11.4045339658,"LEX  _sing"
-12.6567215669,"LEX  _stick"
-10.9082712559,"LEX  _cancel"
-9.47945991153,"LEX  _scar"
-9.50051303495,"LEX  _imagine"
-14.0425328751,"LEX  _wunning"
-13.3497077039,"LEX  _touch"
-14.0425328751,"LEX  _buy"
-14.0425328751,"LEX  _serve"
-10.0007476449,"LEX  _'ve"
-8.06492924116,"LEX  _walk"
-14.0425328751,"LEX  _burn"
-9.42868825111,"LEX  _frighten"
-8.76569700737,"LEX  _fold"
-14.0425328751,"LEX  _slam"
-14.0425328751,"LEX  _interest"
-7.14510504898,"LEX  _name"
-5.18658984778,"LEX  _think"
-8.44539480023,"LEX  _spill"
-14.0425328751,"LEX  _complain"
-4.8900499454,"LEX  _like"
-14.0425328751,"LEX  _wipe"
-14.0425328751,"LEX  _advertise"
-13.3497077039,"LEX  _peek"
-10.9990535103,"LEX  _with"
-13.3497077039,"LEX  _until"
-6.83744328704,"LEX  _feel"
-14.0425328751,"LEX  _whisper"
-10.9989307393,"LEX  _use"
-10.3547970238,"LEX  _tell"
-14.0425328751,"LEX  _recover"
-14.0425328751,"LEX  _shoot"
-11.5586462775,"LEX  _drive"
-8.80736585439,"LEX  _figure"
-12.6567215669,"LEX  _win"
-14.0425328751,"LEX  _twist"
-14.0425328751,"LEX  _mix"
-9.73972159141,"LEX  _tear"
-7.65694004489,"LEX  _save"
-7.84737478106,"LEX  _dump"
-13.3497077039,"LEX  _visit"
-8.38782070691,"LEX  _mean"
-10.0924662322,"LEX  _at"
-9.82427590445,"LEX  _hook"
-14.0425328751,"LEX  _scratch"
-7.3418587929,"LEX  _shave"
-2.14109959699,"LEX  _null"
-14.0425328751,"LEX  _send"
-9.47945991153,"LEX  _order"
-14.0425328751,"LEX  _knock"
-14.0425328751,"LEX  _they"
-7.82720385184,"LEX  _could"
-14.0425328751,"LEX  _smile"
-9.51120817656,"LEX  _squeeze"
-13.3497077039,"LEX  _laugh"
-10.8650963205,"LEX  _be"
-12.0971748056,"LEX  _suppose"
-9.46909726297,"LEX  _unwind"
-7.0581785246,"LEX  _drop"
-7.34555109599,"LEX  _forget"
-14.0425328751,"LEX  _wind"
-13.3497077039,"LEX  _sleep"
-9.78112349639,"LEX  _wake"
-12.9443499553,"LEX  _carry"
-14.0425328751,"LEX  _those"
-3.68890794188,"LEX  _get"
-9.29019243771,"LEX  _bring"
-14.0425328751,"LEX  _scoot"
-9.4386384543,"LEX  _remove"
-14.0425328751,"LEX  _spell"
-14.0425328751,"LEX  _handle"
-14.0425328751,"LEX  _pull"
-9.19957352969,"LEX  _play"
-8.43433320813,"LEX  _put"
-8.57154273443,"LEX  _dream"
-9.45884089846,"LEX  _race"
-12.4336102274,"LEX  _bet"
-9.96622945326,"LEX  _live"
-10.5779446042,"LEX  _cook"
-9.46909726297,"LEX  _tape"
-7.17169142938,"LEX  _happen"
-12.6567215669,"LEX  _hide"
-12.6567215669,"LEX  _ride"
-9.86940450818,"LEX  _fix"
-13.3497077039,"LEX  _hope"
-14.0425328751,"LEX  _wan"
-14.0425328751,"LEX  _waste"
-10.865445384,"LEX  _about"
-9.4386384543,"LEX  _cool"
-11.9637354559,"LEX  _come"
-9.48993107001,"LEX  _charge"
-8.76061126075,"LEX  _roll"
-14.0425328751,"LEX  _raise"
-14.0425328751,"LEX  _park"
-8.76570029686,"LEX  _sneeze"
-8.333388113,"LEX  _listen"
-14.0425328751,"LEX  _decide"
-11.8460956149,"LEX  _might"
-14.0425328751,"LEX  _close"
-13.3497077039,"LEX  _Ernie"
-14.0425328751,"LEX  _scoop"
-13.3497077039,"LEX  _kill"
-9.55517067682,"LEX  _cross"
-14.0425328751,"LEX  _recognize"
-14.0425328751,"LEX  _fish"
-14.0425328751,"LEX  _underneath"
-9.45884089846,"LEX  _wave"
