"log_prob","rule"
-9.70417915789,"CP  LEX _present LEX"
-9.69794860814,"CP  LEX VP"
-7.00197937046,"CP  _null _'d LEX"
-6.34293609173,"CP  _UNK _UNK LEX _study PP"
-4.33052243479,"CP  _null LEX LEX _for"
-7.76364055263,"CP  _UNK LEX _do LEX PP"
-7.5125256256,"CP  _UNK _present _UNK LEX _touch"
-9.01103197733,"CP  LEX LEX _non-finite LEX"
-6.1267551447,"CP  _UNK _'d VP"
-10.8324343525,"IP  LEX _remember LEX PP"
-6.96030283411,"IP  _shall LEX"
-7.62200312104,"IP  LEX _like _non-finite VP"
-8.23930034767,"IP  LEX _juggle"
-11.1596322356,"IP  _present _wanT IP"
-11.8855118003,"IP  _present LEX _non-finite _ask"
-8.94822049511,"IP  LEX _think _UNK"
-12.9839015453,"IP  LEX _say LEX _UNK VP"
-12.5140230908,"IP  LEX LEX LEX _win"
-14.5920052347,"IP  _present _stick"
-13.8996917349,"IP  _present LEX _go LEX _do"
-14.5920052347,"IP  LEX _UNK"
-6.96175596954,"IP  _present _go _UNK VP"
-14.5920052347,"IP  LEX _hammer"
-8.82847695569,"IP  LEX _sit PP"
-9.46376469858,"IP  _present LEX _call"
-14.5920052347,"IP  _UNK _say _null IP"
-9.64490156148,"IP  LEX _point PP"
-12.8016356198,"IP  _UNK LEX _about LEX _UNK PP"
-8.85387501168,"IP  _UNK _UNK LEX IP"
-14.5920052347,"IP  _past _eat"
-6.93497294573,"IP  _non-finite _UNK PP"
-14.5920052347,"IP  _present _come"
-13.8996917349,"IP  _UNK _say _null _past VP"
-2.07236295987,"IP  LEX"
-11.7032087911,"IP  _may _try LEX LEX"
-14.5920052347,"IP  _UNK _help LEX"
-11.2263198963,"IP  _non-finite LEX LEX"
-11.8855118003,"IP  _present _know CP"
-12.2909212679,"IP  _UNK _promise CP"
-14.5920052347,"IP  LEX _UNK _at"
-11.3355125463,"IP  _present _come IP"
-9.89317774936,"IP  _non-finite _fee"
-9.29036007811,"IP  _past LEX LEX"
-9.77337826304,"IP  _UNK LEX LEX _ask"
-14.5920052347,"IP  LEX _look _like"
-6.44032305343,"IP  _UNK _UNK PP"
-10.2116049218,"IP  LEX _UNK NP"
-14.5920052347,"IP  _could _UNK _UNK"
-14.5920052347,"IP  _UNK _write"
-13.8988580542,"IP  _UNK _UNK"
-6.52432935748,"IP  _will VP"
-8.46244317314,"IP  _present LEX _non-finite VP"
-5.57570461016,"IP  _can VP"
-14.5920052347,"IP  LEX _carry"
-9.64490156148,"IP  _UNK _like _non-finite VP"
-14.5920052347,"IP  _non-finite _bet"
-14.5920052347,"IP  _non-finite _carry _UNK"
-12.9839015453,"IP  LEX _like LEX _eat"
-6.36336071339,"IP  _UNK LEX _UNK"
-10.8324343525,"IP  _present LEX _under"
-7.09868427394,"IP  _'d VP"
-10.2895856388,"IP  _UNK _want _non-finite VP"
-10.7223679458,"IP  LEX LEX LEX"
-13.8996917349,"IP  LEX _know CP"
-11.1596322356,"IP  _non-finite _UNK LEX LEX"
-13.8988580542,"IP  _UNK _sit PP"
-14.5920052347,"IP  _UNK _like _non-finite"
-14.5920052347,"IP  _present _UNK"
-11.4581064938,"IP  LEX _go IP"
-12.108627531,"IP  _present LEX _about VP"
-5.54926925034,"IP  _present LEX LEX"
-14.5920052347,"IP  _past _say"
-11.2977745963,"IP  LEX _UNK LEX _fit"
-9.97853624595,"IP  _should LEX PP"
-9.40627815952,"IP  _non-finite _UNK _non-finite VP"
-11.1596322356,"IP  _present _go IP"
-12.0285955235,"IP  _UNK LEX IP"
-5.02937142027,"IP  LEX _call"
-14.5920052347,"IP  _UNK _eat"
-13.8996917349,"IP  LEX LEX _UNK _sing PP"
-14.5920052347,"IP  LEX _UNK _non-finite LEX"
-11.4155499035,"IP  _UNK _think _null LEX LEX _for"
-11.0382298378,"IP  _present LEX LEX VP"
-14.5920052347,"IP  _non-finite _take"
-6.4775543616,"IP  _should LEX"
-4.74839623345,"IP  _non-finite LEX"
-10.4993009059,"IP  _non-finite _firm"
-10.56829179,"IP  _non-finite _put PP"
-11.2977127706,"IP  LEX IP"
-5.78709172161,"IP  _present VP"
-14.5920052347,"IP  _UNK _look _UNK"
-11.0101079809,"IP  LEX LEX IP"
-11.067263667,"IP  _will _have IP"
-14.5920052347,"IP  LEX _do"
-7.77692644013,"IP  _would VP"
-9.23237328838,"IP  LEX _UNK _call"
-14.5920052347,"IP  _non-finite _say"
-14.5920052347,"IP  LEX _turn LEX"
-14.5920052347,"IP  _UNK LEX _study PP"
-9.26578901897,"IP  _would _like LEX VP"
-11.1278852201,"IP  _UNK _UNK _UNK _could VP"
-14.5920052347,"IP  _non-finite _bury"
-9.89317774936,"IP  LEX _cool"
-9.78147536381,"IP  _'d _UNK _non-finite LEX"
-11.1596322356,"IP  LEX _saw IP"
-14.5920052347,"IP  _non-finite _do"
-8.88988525238,"IP  _UNK _want IP"
-7.94468657933,"IP  LEX _fall"
-13.2057108736,"IP  LEX LEX"
-14.5920052347,"IP  LEX _stay"
-11.0101079809,"IP  _non-finite _hook"
-14.5920052347,"IP  _UNK _touch"
-13.4945046749,"IP  _non-finite _wait _until _UNK VP"
-14.5920052347,"IP  _UNK LEX _non-finite LEX _to NP"
-12.9839015453,"IP  LEX _suppose _non-finite LEX NP"
-11.5490713597,"IP  _past _say LEX IP"
-12.2909212679,"IP  LEX _make LEX PP"
-14.5920052347,"IP  _UNK _make LEX"
-14.5920052347,"IP  LEX _park"
-14.5920052347,"IP  LEX _allow LEX VP"
-11.4155499035,"IP  LEX _suppose CP"
-14.5920052347,"IP  LEX _make _of"
-11.1924202634,"IP  LEX _float PP"
-14.5920052347,"IP  LEX LEX _try"
-14.5920052347,"IP  _UNK LEX LEX _eat"
-11.0101079809,"IP  _present _climb PP"
-4.82274607959,"IP  _UNK _UNK _non-finite VP"
-12.5140230908,"IP  _present LEX VP"
-11.0100152423,"IP  _non-finite _draw"
-10.0718665688,"IP  LEX LEX _non-finite VP"
-7.81830529515,"IP  LEX _think CP"
-12.1956262625,"IP  _non-finite _UNK _over"
-14.5920052347,"IP  _UNK _drink"
-9.38417801638,"IP  LEX _UNK _UNK VP"
-10.48277206,"IP  LEX _smile LEX"
-10.60465833,"IP  _UNK _think CP"
-14.5920052347,"IP  _could LEX VP"
-9.30539782963,"IP  _'d _UNK LEX VP"
-14.5920052347,"IP  LEX _cancel"
-13.4945046749,"IP  LEX _tell _non-finite _say"
-11.2614091603,"IP  _past _speak PP"
-11.5490713597,"IP  _non-finite _wrestle PP"
-12.6475246785,"IP  _non-finite _need IP"
-14.5920052347,"IP  LEX _take"
-14.5920052347,"IP  _present _use LEX"
-7.15882344562,"IP  LEX _ask"
-10.7224375014,"IP  LEX _screw"
-8.4689862479,"IP  LEX _taste PP"
-14.5920052347,"IP  LEX _fit"
-11.7032087911,"IP  _'ll _need"
-10.3031909818,"IP  _UNK LEX _stay"
-13.8996917349,"IP  _non-finite _keep _in"
-14.5920052347,"IP  _UNK"
-13.8996917349,"IP  _present _UNK LEX IP"
-14.5920052347,"IP  _UNK _call"
-4.39609915698,"IP  LEX _say"
-10.9300688402,"IP  _present LEX _UNK PP"
-9.65200702025,"IP  _must VP"
-14.5920052347,"IP  _past LEX _UNK LEX"
-6.02464663477,"IP  _present _UNK _non-finite VP"
-10.4347641237,"IP  _UNK _think LEX _present VP"
-9.64490156148,"IP  _present LEX LEX _UNK VP"
-10.7869366071,"IP  _UNK _go IP"
-11.7603617497,"IP  _would LEX LEX"
-14.5920052347,"IP  _present _be"
-10.5505927359,"IP  _'d LEX IP"
-13.2069616555,"IP  _UNK _think _UNK _UNK VP"
-6.05237269915,"IP  _would LEX"
-9.32066517204,"IP  _present _have _non-finite LEX"
-8.96245552636,"IP  _UNK _let IP"
-14.5920052347,"IP  _present _UNK NP"
-8.68558581714,"IP  _UNK _have _non-finite LEX"
-5.75424539448,"IP  _non-finite VP"
-10.5332014981,"IP  LEX _advertise"
-7.25218835754,"IP  _UNK _want _UNK VP"
-14.5920052347,"IP  _present _do _study PP"
-11.0971151423,"IP  _UNK LEX _UNK IP"
-7.7184377553,"IP  _'ll LEX"
-10.8800197919,"IP  LEX _like IP"
-11.8855118003,"IP  _UNK LEX _that _UNK _like"
-12.3962632374,"IP  _present _try LEX _kill"
-14.5920052347,"IP  LEX LEX _study PP"
-10.3309699017,"IP  _non-finite _go IP"
-11.954496723,"IP  _will LEX LEX LEX PP"
-10.2761629192,"IP  LEX _Ernie VP"
-14.5920052347,"IP  _'d LEX"
-9.33097445299,"IP  _present LEX _non-finite LEX"
-12.8016356198,"IP  _present LEX _UNK IP"
-10.1748125704,"IP  _non-finite _ask"
-10.60465833,"IP  LEX _present LEX"
-10.5505927359,"IP  _would _want LEX LEX"
-9.87515951487,"IP  LEX _figure"
-14.5920052347,"IP  _'ll _UNK"
-10.2498245086,"IP  _present LEX _null IP"
-8.45162870586,"IP  _would LEX _non-finite VP"
-8.8635680886,"IP  _present LEX NP"
-12.3962632374,"IP  _shall _pretend CP"
-11.5978575493,"IP  LEX _UNK _non-finite _UNK VP"
-11.37466392,"IP  _present LEX IP"
-7.90531649889,"IP  LEX _open"
-10.9300688402,"IP  _UNK _say CP"
-13.2069616555,"IP  _present _UNK LEX LEX _try"
-14.5920052347,"IP  _non-finite _look _at"
-14.5920052347,"IP  _could _start LEX"
-8.93767564381,"IP  _present _think _UNK _UNK VP"
-14.5920052347,"IP  LEX _chase"
-14.5920052347,"IP  _UNK _UNK _UNK"
-12.108627531,"IP  _non-finite _figure CP"
-14.5920052347,"IP  LEX LEX _for"
-9.53106769274,"IP  _non-finite _spell"
-7.83209859081,"IP  LEX _play PP"
-8.71593283375,"IP  _non-finite _UNK IP"
-14.5920052347,"IP  LEX _do _UNK"
-9.68100613083,"IP  LEX _bump"
-14.5920052347,"IP  _non-finite LEX NP"
-1.51936214044,"IP  _present LEX"
-14.5920052347,"IP  _UNK _let VP"
-13.2069616555,"IP  LEX _mean CP"
-8.03973750969,"IP  LEX _go _non-finite LEX"
-8.78252730053,"IP  _past _UNK VP"
-7.92671225147,"IP  _present _think CP"
-12.9835678226,"IP  _present _like IP"
-9.24655781141,"IP  LEX _go VP"
-10.0610558478,"IP  _present _UNK VP"
-11.954496723,"IP  _UNK _make _out PP"
-14.5920052347,"IP  _should _UNK"
-14.5920052347,"IP  _UNK _stick"
-14.5920052347,"IP  _UNK _start VP"
-13.8988580542,"IP  LEX _change"
-14.5920052347,"IP  LEX _live"
-11.3355125463,"IP  _non-finite _ride PP"
-11.8855118003,"IP  _past LEX _like IP"
-11.067263667,"IP  _UNK LEX LEX IP"
-9.04070723622,"IP  _present _like _UNK VP"
-11.7032087911,"IP  _UNK _sing PP"
-10.7018189239,"IP  LEX LEX LEX _fix PP"
-11.4581064938,"IP  _UNK LEX _like _past VP"
-10.7649956036,"IP  _present LEX _work"
-14.5920052347,"IP  LEX _like LEX VP"
-12.3962632374,"IP  LEX _stick _UNK"
-20.98893489,"IP  LEX CP"
-8.18513624984,"IP  _non-finite"
-14.5920052347,"IP  _UNK _talk PP"
-14.5920052347,"IP  LEX _show"
-12.6475246785,"IP  _present LEX LEX IP"
-5.52443441514,"IP  _present LEX PP"
-6.67540556708,"IP  _UNK LEX LEX"
-9.6883861472,"IP  _UNK LEX _UNK _cut"
-14.5920052347,"IP  _non-finite _ride"
-14.5920052347,"IP  _UNK LEX PP"
-8.41364972539,"IP  _non-finite LEX PP"
-9.7896385632,"IP  _UNK _do VP"
-14.5920052347,"IP  _would LEX _UNK _eat"
-9.3625557475,"IP  _present _suppose IP"
-11.7032087911,"IP  _present _want LEX _change"
-8.20847326235,"IP  LEX _catch"
-14.5920052347,"IP  _non-finite LEX _UNK NP"
-9.14692152848,"IP  _shall VP"
-14.5920052347,"IP  _present _UNK LEX _touch"
-14.5920052347,"IP  _present _UNK PP"
-13.8996917349,"IP  LEX _UNK CP"
-10.98271026,"IP  LEX LEX LEX _of"
-14.5920052347,"IP  LEX _have"
-12.9839015453,"IP  _could _start VP"
-12.1956262625,"IP  LEX _keep LEX"
-9.02532241616,"IP  _UNK _UNK LEX PP"
-14.5920052347,"IP  LEX _put _with"
-14.5920052347,"IP  LEX _allow IP"
-10.5161075526,"IP  LEX _snap"
-6.69414820058,"IP  _present LEX _UNK VP"
-13.4945046749,"IP  _UNK LEX CP"
-8.89321855164,"IP  _'ll VP"
-14.5920052347,"IP  LEX _go _UNK NP"
-6.96856532885,"IP  _present _UNK CP"
-10.1869336857,"IP  _present _let IP"
-9.90231009369,"IP  _'d _like _UNK VP"
-8.18514175047,"IP  LEX _wake"
-11.5978575493,"IP  LEX _need _UNK _push"
-11.038277533,"IP  _would LEX _UNK _UNK _UNK"
-12.1956262625,"IP  LEX _have IP"
-11.8209802345,"IP  LEX _hold PP"
-10.7869737039,"IP  _non-finite _start PP"
-11.4581064938,"IP  LEX LEX LEX _start LEX"
-11.3355125463,"IP  _non-finite LEX _dress"
-8.5160272195,"IP  LEX _move"
-20.98893489,"IP  LEX NP"
-9.13834504212,"IP  LEX _start PP"
-12.9839015453,"IP  _present _do LEX LEX"
-14.5920052347,"IP  _non-finite _mail"
-12.9839015453,"IP  LEX _say _UNK _present _UNK NP"
-12.6475246785,"IP  LEX _tell CP"
-12.9839015453,"IP  _UNK _know LEX _present VP"
-8.48664668596,"IP  _past _UNK _non-finite VP"
-13.8988580542,"IP  LEX _bring"
-14.5920052347,"IP  _UNK LEX _UNK _on"
-14.5920052347,"IP  LEX LEX _to LEX _with"
-13.8996917349,"IP  LEX _suppose LEX VP"
-14.5920052347,"IP  _might LEX LEX"
-20.98893489,"IP  LEX PP"
-14.5920052347,"IP  LEX _kill"
-12.6475246785,"IP  _present LEX LEX LEX"
-11.3355125463,"IP  LEX _UNK _like IP"
-14.5920052347,"IP  LEX _start LEX"
-14.5920052347,"IP  _non-finite _UNK LEX"
-13.4945046749,"IP  _past LEX _UNK VP"
-6.84564332637,"IP  _present _UNK _UNK IP"
-14.5920052347,"IP  LEX _think"
-14.5920052347,"IP  _present _stand"
-11.954496723,"IP  _'d _cut PP"
-11.1278852201,"IP  _UNK _like _UNK _play PP"
-11.1278852201,"IP  _present _UNK _go IP"
-13.4945046749,"IP  _UNK _say LEX IP"
-14.5920052347,"IP  _might _UNK"
-14.5920052347,"IP  _UNK _come _UNK"
-10.56829179,"IP  LEX _dig PP"
-10.0086717434,"IP  _UNK LEX VP"
-14.5920052347,"IP  _UNK _cut"
-11.3355125463,"IP  LEX _goING LEX _catch"
-14.5920052347,"IP  LEX _find"
-11.4581064938,"IP  _non-finite _sit LEX"
-12.5125636931,"IP  _UNK LEX"
-13.8988580542,"IP  LEX _eat"
-14.5920052347,"IP  LEX _fee"
-14.5920052347,"IP  LEX _like _UNK"
-14.5920052347,"IP  LEX _UNK LEX"
-11.5025549573,"IP  _non-finite _shoot"
-14.5920052347,"IP  LEX _be PP"
-14.5920052347,"IP  LEX _tell PP"
-7.08927897479,"IP  _could VP"
-13.8996917349,"IP  _UNK _drive _over"
-14.5920052347,"IP  _non-finite _open PP"
-11.1278852201,"IP  _non-finite _love"
-10.681616898,"IP  LEX _UNK _non-finite _look _at"
-12.3962632374,"IP  _past LEX _UNK _win"
-8.87663460729,"IP  _present _UNK IP"
-6.19144174433,"IP  _UNK LEX _UNK VP"
-9.4696993753,"IP  _UNK _suppose _non-finite VP"
-10.7224375014,"IP  _UNK _pick PP"
-2.66611152518,"IP  _past VP"
-12.0285955235,"IP  _present _go LEX _show"
-14.5920052347,"IP  _non-finite _UNK VP"
-0.725732496412,"IP  _UNK VP"
-13.8988580542,"IP  LEX _touch"
-11.4155499035,"IP  _present _step PP"
-11.6490585966,"IP  _present _UNK LEX VP"
-14.5920052347,"IP  _present LEX _for"
-14.5920052347,"IP  _UNK _do _study PP"
-13.2069616555,"IP  _present _know _UNK LEX _allow LEX VP"
-10.7224375014,"IP  LEX _wake PP"
-14.5920052347,"IP  _UNK _start LEX"
-10.7649956036,"IP  LEX _finish VP"
-9.13408067369,"IP  _UNK _UNK CP"
-14.5920052347,"IP  LEX _dress"
-7.27978423577,"IP  _past LEX PP"
-12.0285955235,"IP  _present _teach IP"
-9.98848641151,"IP  LEX _UNK _UNK _UNK _UNK"
-12.0285955235,"IP  LEX LEX LEX _UNK _sit PP"
-9.49991284908,"IP  LEX _have _for"
-14.5920052347,"IP  LEX _sing PP"
-14.5920052347,"IP  _UNK _give"
-14.5920052347,"IP  _might _need"
-14.5920052347,"IP  _UNK _read"
-9.57638239914,"IP  _UNK _ride PP"
-14.5920052347,"IP  LEX _fix PP"
-8.93070701503,"IP  _ca VP"
-14.5920052347,"IP  LEX _peel"
-14.5920052347,"IP  _could _do"
-8.75302678144,"IP  LEX _put _in"
-14.5920052347,"IP  _present _do"
-10.139287172,"IP  _will _UNK IP"
-9.20459393901,"IP  LEX LEX _UNK _on"
-7.62294007859,"IP  _present _want IP"
-10.3031909818,"IP  LEX _sleep PP"
-10.2242043073,"IP  _would LEX PP"
-10.9047521024,"IP  _UNK LEX LEX _peel"
-10.7018189239,"IP  _non-finite _talk _about"
-11.5025549573,"IP  _past _suppose LEX"
-9.04068782433,"IP  _might VP"
-8.66142367616,"IP  _UNK _UNK VP"
-12.3962632374,"IP  LEX LEX _UNK _with"
-14.5920052347,"IP  LEX _carry _UNK"
-14.5920052347,"IP  _UNK _like"
-14.5920052347,"IP  LEX _UNK PP"
-11.2263198963,"IP  _present _sleep PP"
-11.1278852201,"IP  _present _tell LEX VP"
-13.8988580542,"IP  LEX LEX PP"
-8.21354792538,"IP  _would _UNK IP"
-9.15558672448,"IP  _non-finite _make"
-9.98848641151,"IP  LEX _freeze"
-11.038277533,"IP  LEX LEX LEX _cancel"
-14.5920052347,"IP  _UNK _play PP"
-5.08071013796,"IP  LEX VP"
-12.9839015453,"IP  LEX _use LEX"
-14.5920052347,"IP  _non-finite LEX _to NP"
-14.5920052347,"IP  LEX _drive LEX"
-14.5920052347,"IP  LEX _do LEX PP"
-14.5920052347,"IP  _UNK _push"
-11.0971151423,"IP  LEX _suppose _UNK VP"
-6.84866976563,"IP  _past LEX"
-11.067263667,"IP  _would _UNK VP"
-12.9835678226,"IP  _present LEX CP"
-11.2263198963,"IP  _UNK _UNK LEX _sing PP"
-5.95408490137,"IP  _present _UNK _UNK VP"
-14.5920052347,"IP  LEX LEX _to NP"
-10.4993009059,"IP  _non-finite _touch"
-14.5920052347,"IP  LEX LEX _see"
-13.8582928827,"LEX  _under"
-8.83185383785,"LEX  _study"
-7.3325337731,"LEX  _cry"
-6.68124579522,"LEX  _sit"
-9.87000926594,"LEX  _'ll"
-8.89618164526,"LEX  _shut"
-13.4529096177,"LEX  _catch"
-14.5511945741,"LEX  _bear"
-11.3331438318,"LEX  _in"
-7.84165079029,"LEX  _show"
-14.5511945741,"LEX  _brush"
-14.5511945741,"LEX  _light"
-8.34761714441,"LEX  _run"
-6.04523577961,"LEX  _give"
-4.80622049779,"LEX  _eat"
-11.6076344659,"LEX  _plan"
-13.8582928827,"LEX  _must"
-9.91742882088,"LEX  _fit"
-10.0635294801,"LEX  _swing"
-7.62167972473,"LEX  _finish"
-10.0088716549,"LEX  _choose"
-7.33767175511,"LEX  _miss"
-13.8582928827,"LEX  _part"
-9.56856353924,"LEX  _plug"
-7.98831928664,"LEX  _smell"
-9.97742032111,"LEX  _pretend"
-7.42608724904,"LEX  _read"
-13.8582928827,"LEX  _as"
-14.5511945741,"LEX  _point"
-8.57836352943,"LEX  _wash"
-13.4529096177,"LEX  _push"
-7.16076074888,"LEX  _can"
-8.9102663364,"LEX  _cost"
-13.1652684693,"LEX  _picture"
-6.97351878571,"LEX  _talk"
-9.95704711507,"LEX  _whine"
-14.5511945741,"LEX  _learn"
-7.02815494656,"LEX  _leave"
-8.94270149726,"LEX  _behave"
-9.27405721893,"LEX  _notice"
-7.64943267367,"LEX  _hurt"
-14.5511945741,"LEX  _magic"
-9.98781846351,"LEX  _discipline"
-14.5511945741,"LEX  _collect"
-10.4090187663,"LEX  _into"
-14.5511945741,"LEX  _without"
-8.6172579971,"LEX  _would"
-10.0303616092,"LEX  _open"
-6.31390387811,"LEX  _drink"
-9.93703204914,"LEX  _sound"
-9.20980972424,"LEX  _start"
-9.04277860848,"LEX  _lie"
-10.3326547344,"LEX  _bang"
-11.6076344659,"LEX  _goING"
-10.0088716549,"LEX  _lock"
-10.0303776328,"LEX  _scream"
-9.91740496722,"LEX  _will"
-9.93704664494,"LEX  _bowl"
-7.02115950642,"LEX  _cut"
-3.90970859045,"LEX  _have"
-5.67688948954,"LEX  _take"
-10.0303776328,"LEX  _dash"
-9.73997655669,"LEX  _firm"
-9.33723579353,"LEX  _tip"
-9.9271944439,"LEX  _settle"
-6.43188455533,"LEX  _work"
-13.8582928827,"LEX  _blow"
-9.90777654333,"LEX  _blast"
-10.0195668316,"LEX  _pop"
-6.96943765291,"LEX  _hear"
-7.59467858645,"LEX  _break"
-10.8632728686,"LEX  _smoke"
-11.55639548,"LEX  _Boston"
-12.0667380338,"LEX  _for"
-14.5511945741,"LEX  _attach"
-6.39652465928,"LEX  _past"
-9.51521790822,"LEX  _press"
-14.5511945741,"LEX  _unbuckle"
-12.6057053005,"LEX  _that"
-9.94699687849,"LEX  _break_dance"
-7.67281754909,"LEX  _try"
-14.5511945741,"LEX  _untie"
-5.60736533968,"LEX  _know"
-14.5511945741,"LEX  _fund"
-9.26896817487,"LEX  _bake"
-9.25886712903,"LEX  _roast"
-10.600914274,"LEX  _screw"
-14.5511945741,"LEX  _juggle"
-14.5511945741,"LEX  _knit"
-14.5511945741,"LEX  _pay"
-10.041301186,"LEX  _mail"
-7.77566653815,"LEX  _color"
-13.4529096177,"LEX  _chase"
-3.67927469148,"LEX  _go"
-10.9686170048,"LEX  _may"
-13.1652684693,"LEX  _out"
-8.70573101624,"LEX  _love"
-14.5511945741,"LEX  _fly"
-13.4529096177,"LEX  _top"
-13.4529096177,"LEX  _party"
-10.0523563022,"LEX  _crack"
-9.97745578202,"LEX  _back"
-10.2754834738,"LEX  _climb"
-14.5511945741,"LEX  _behind"
-14.5511945741,"LEX  _freeze"
-8.90672652201,"LEX  _understand"
-9.32642229294,"LEX  _kiss"
-10.0748177418,"LEX  _float"
-13.8582928827,"LEX  _from"
-14.5511945741,"LEX  _unscrew"
-9.93704664494,"LEX  _ski"
-9.94699687849,"LEX  _lay"
-4.61018694364,"LEX  _present"
-9.15400529683,"LEX  _dress"
-13.8582928827,"LEX  _movie"
-9.90777654333,"LEX  _die"
-14.5511945741,"LEX  _feed"
-10.0862574773,"LEX  _offer"
-9.89820718231,"LEX  _onto"
-6.28703974505,"LEX  _make"
-14.5511945741,"LEX  _through"
-6.58906295201,"LEX  _look"
-7.3637630425,"LEX  _throw"
-9.93704664494,"LEX  _owe"
-9.58932538947,"LEX  _bury"
-9.89820250236,"LEX  _dig"
-11.3329669711,"LEX  _on"
-14.5511945741,"LEX  _rip"
-10.0978067406,"LEX  _change"
-14.5511945741,"LEX  _wrestle"
-14.5511945741,"LEX  _enjoy"
-10.0303776328,"LEX  _flash"
-6.10326191043,"LEX  _see"
-8.9245522435,"LEX  _clean"
-13.8582928827,"LEX  _hammer"
