"log_prob","rule"
-6.98360486661,"IP  _past LEX _to"
-9.46844616877,"IP  _present _let IP"
-5.8577575536,"IP  _should LEX"
-3.94710273713,"IP  _non-finite LEX"
-19.01725678,"IP  LEX IP"
-19.01725678,"IP  LEX NP"
-2.24026637208,"IP  _present VP"
-6.2904606565,"IP  _would VP"
-5.88499653854,"IP  _will LEX"
-8.36988140523,"IP  _'ll _get"
-6.98360486661,"IP  _'d _like IP"
-19.01725678,"IP  LEX PP"
-8.36988140523,"IP  LEX _present LEX"
-14.5746055235,"IP  LEX VP"
-7.6767461063,"IP  _non-finite _show"
-8.08220527357,"IP  _ca LEX"
-1.98209981417,"IP  _past LEX"
-8.77533463184,"IP  _present LEX _non-finite _talk _to"
-9.46844616877,"IP  _past _think LEX"
-13.8932928006,"IP  LEX LEX"
-8.77533463184,"IP  _present _tell IP"
-6.76046250348,"IP  _present LEX _to"
-7.6767461063,"IP  LEX _write _on"
-14.1167294697,"LEX  _under"
-7.60299277596,"LEX  _study"
-14.1167294697,"LEX  _cry"
-5.7311934018,"LEX  _sit"
-8.29022938951,"LEX  _'ll"
-7.89067363389,"LEX  _shut"
-6.50438291633,"LEX  _catch"
-8.29613631297,"LEX  _bear"
-7.88673180105,"LEX  _in"
-5.8112360394,"LEX  _show"
-8.29613631297,"LEX  _brush"
-8.98927620646,"LEX  _light"
-7.37984995336,"LEX  _run"
-5.11808931429,"LEX  _give"
-8.2902330116,"LEX  _eat"
-8.98927620646,"LEX  _plan"
-14.1167294697,"LEX  _must"
-7.89067363389,"LEX  _fit"
-8.98927620646,"LEX  _swing"
-8.98337657007,"LEX  _finish"
-8.98927620646,"LEX  _choose"
-14.1167294697,"LEX  _miss"
-8.98927620646,"LEX  _part"
-8.29613631297,"LEX  _plug"
-6.68670423022,"LEX  _smell"
-8.98337657007,"LEX  _pretend"
-14.1167294697,"LEX  _read"
-8.98927620646,"LEX  _as"
-8.29613631297,"LEX  _point"
-7.60299277596,"LEX  _wash"
-6.42434030208,"LEX  _push"
-6.09858872684,"LEX  _can"
-14.1167294697,"LEX  _cost"
-8.29613631297,"LEX  _picture"
-5.99296550954,"LEX  _talk"
-8.98927620646,"LEX  _whine"
-7.19752888237,"LEX  _learn"
-14.1167294697,"LEX  _leave"
-7.89067363389,"LEX  _behave"
-8.29613631297,"LEX  _notice"
-6.42434030208,"LEX  _hurt"
-8.98927620646,"LEX  _magic"
-8.98927620646,"LEX  _discipline"
-8.98927620646,"LEX  _collect"
-14.1167294697,"LEX  _into"
-8.98927620646,"LEX  _without"
-7.88476911086,"LEX  _would"
-6.68670423022,"LEX  _open"
-5.94448557237,"LEX  _drink"
-6.59085640464,"LEX  _sound"
-6.28084472316,"LEX  _start"
-7.89067363389,"LEX  _lie"
-8.98927620646,"LEX  _bang"
-8.98927620646,"LEX  _goING"
-8.98927620646,"LEX  _lock"
-8.98927620646,"LEX  _scream"
-8.97750433356,"LEX  _will"
-8.98927620646,"LEX  _bowl"
-13.4241967285,"LEX  _cut"
-2.90723393081,"LEX  _have"
-4.67196027613,"LEX  _take"
-8.98927620646,"LEX  _dash"
-8.29613631297,"LEX  _firm"
-8.29613631297,"LEX  _tip"
-8.98927620646,"LEX  _settle"
-5.37837227715,"LEX  _work"
-6.59139418291,"LEX  _blow"
-8.98927620646,"LEX  _blast"
-8.98927620646,"LEX  _pop"
-5.94476764891,"LEX  _hear"
-6.59139418291,"LEX  _break"
-8.98927620646,"LEX  _smoke"
-8.98927620646,"LEX  _Boston"
-8.98337657007,"LEX  _for"
-8.29613631297,"LEX  _attach"
-5.34999054401,"LEX  _past"
-8.29613631297,"LEX  _press"
-8.98927620646,"LEX  _unbuckle"
-7.04337854955,"LEX  _that"
-8.98927620646,"LEX  _break_dance"
-6.15572814341,"LEX  _try"
-8.98927620646,"LEX  _untie"
-8.97750433356,"LEX  _know"
-8.98927620646,"LEX  _fund"
-8.29613631297,"LEX  _bake"
-8.29613631297,"LEX  _roast"
-8.98927620646,"LEX  _screw"
-7.19752888237,"LEX  _juggle"
-8.98927620646,"LEX  _knit"
-8.98927620646,"LEX  _pay"
-8.98927620646,"LEX  _mail"
-6.68670423022,"LEX  _color"
-7.60299277596,"LEX  _chase"
-2.34305392274,"LEX  _go"
-8.98927620646,"LEX  _may"
-8.98337657007,"LEX  _out"
-14.1167294697,"LEX  _love"
-7.37984995336,"LEX  _fly"
-7.89067363389,"LEX  _top"
-8.98927620646,"LEX  _party"
-8.98927620646,"LEX  _crack"
-8.98927620646,"LEX  _back"
-7.37984995336,"LEX  _climb"
-8.98927620646,"LEX  _behind"
-8.98927620646,"LEX  _freeze"
-7.89067363389,"LEX  _understand"
-14.1167294697,"LEX  _kiss"
-8.29613631297,"LEX  _float"
-14.1167294697,"LEX  _from"
-8.98927620646,"LEX  _unscrew"
-8.98927620646,"LEX  _ski"
-8.98927620646,"LEX  _lay"
-4.91004725486,"LEX  _present"
-7.89067363389,"LEX  _dress"
-8.98927620646,"LEX  _movie"
-8.98927620646,"LEX  _die"
-7.89067363389,"LEX  _feed"
-8.98927620646,"LEX  _offer"
-8.98927620646,"LEX  _onto"
-6.7914065297,"LEX  _make"
-8.98927620646,"LEX  _through"
-5.52336907297,"LEX  _look"
-6.35023241001,"LEX  _throw"
-8.98927620646,"LEX  _owe"
-8.29613631297,"LEX  _bury"
-8.29613631297,"LEX  _dig"
-7.59561453063,"LEX  _on"
-7.89067363389,"LEX  _rip"
-14.1167294697,"LEX  _change"
-8.98927620646,"LEX  _wrestle"
-14.1167294697,"LEX  _enjoy"
-8.98927620646,"LEX  _flash"
-8.2902330116,"LEX  _see"
-7.89067363389,"LEX  _clean"
-8.98927620646,"LEX  _hammer"
-8.98927620646,"LEX  _babysitted"
-8.29613631297,"LEX  _bump"
-1.63257645491,"LEX  _do"
-8.29613631297,"LEX  _wanT"
-7.19752888237,"LEX  _wait"
-4.81508536952,"LEX  _need"
-3.12584447127,"LEX  _say"
-14.1167294697,"LEX  _shall"
-8.98927620646,"LEX  _swallow"
-6.42434030208,"LEX  _count"
-8.98927620646,"LEX  _print"
-8.98927620646,"LEX  _develop"
-8.98927620646,"LEX  _down"
-8.98927620646,"LEX  _pelt"
-5.73119368207,"LEX  _ask"
-7.60299277596,"LEX  _fight"
-8.29613631297,"LEX  _end"
-7.19752888237,"LEX  _jump"
-7.19752888237,"LEX  _pour"
-6.90984741718,"LEX  _fall"
-8.98927620646,"LEX  _snap"
-8.98927620646,"LEX  _chew"
-7.37512160592,"LEX  _to"
-6.50438291633,"LEX  _stay"
-8.98927620646,"LEX  _reach"
-5.8072938886,"LEX  _non-finite"
-8.98927620646,"LEX  _string"
-6.79206458394,"LEX  _remember"
-6.68611196182,"LEX  _let"
-8.29317848978,"LEX  _draw"
-6.90984741718,"LEX  _stop"
-8.98927620646,"LEX  _rid"
-13.4241967285,"LEX  _keep"
-7.60299277596,"LEX  _check"
-8.98927620646,"LEX  _crawl"
-13.4241967285,"LEX  _sing"
-6.90984741718,"LEX  _stick"
-8.98927620646,"LEX  _cancel"
-8.98927620646,"LEX  _scar"
-8.98927620646,"LEX  _imagine"
-8.98927620646,"LEX  _wunning"
-14.1167294697,"LEX  _touch"
-14.1167294697,"LEX  _buy"
-7.89067363389,"LEX  _serve"
-8.98927620646,"LEX  _'ve"
-7.37984995336,"LEX  _walk"
-8.29613631297,"LEX  _burn"
-8.98927620646,"LEX  _frighten"
-7.60299277596,"LEX  _fold"
-8.98927620646,"LEX  _slam"
-8.98927620646,"LEX  _interest"
-14.1167294697,"LEX  _name"
-4.44593258674,"LEX  _think"
-14.1167294697,"LEX  _spill"
-8.98927620646,"LEX  _complain"
-4.12175599386,"LEX  _like"
-8.98927620646,"LEX  _wipe"
-8.98927620646,"LEX  _advertise"
-8.29613631297,"LEX  _peek"
-13.0189365174,"LEX  _with"
-8.98927620646,"LEX  _until"
-6.35065515318,"LEX  _feel"
-14.1167294697,"LEX  _whisper"
-4.98195719793,"LEX  _use"
-7.59855929937,"LEX  _tell"
-8.98927620646,"LEX  _recover"
-7.04337854955,"LEX  _shoot"
-6.35023241001,"LEX  _drive"
-7.89067363389,"LEX  _figure"
-6.68670423022,"LEX  _win"
-8.98927620646,"LEX  _twist"
-7.60299277596,"LEX  _mix"
-7.37984995336,"LEX  _tear"
-14.1167294697,"LEX  _save"
-7.37984995336,"LEX  _dump"
-7.60299277596,"LEX  _visit"
-4.48967820646,"LEX  _mean"
-8.29317848978,"LEX  _at"
-7.89067363389,"LEX  _hook"
-8.98927620646,"LEX  _scratch"
-6.79206458394,"LEX  _shave"
-1.57432229449,"LEX  _null"
-14.1167294697,"LEX  _send"
-8.98927620646,"LEX  _order"
-7.19752888237,"LEX  _knock"
-8.29613631297,"LEX  _they"
-7.60003675841,"LEX  _could"
-8.98927620646,"LEX  _smile"
-8.98927620646,"LEX  _squeeze"
-7.60299277596,"LEX  _laugh"
-3.32298679638,"LEX  _be"
-6.21670069206,"LEX  _suppose"
-8.98927620646,"LEX  _unwind"
-6.59139418291,"LEX  _drop"
-6.90910804696,"LEX  _forget"
-8.98927620646,"LEX  _wind"
-8.29317848978,"LEX  _sleep"
-6.50438291633,"LEX  _wake"
-8.98337657007,"LEX  _carry"
-8.98927620646,"LEX  _those"
-3.18433398946,"LEX  _get"
-5.16077770946,"LEX  _bring"
-8.98927620646,"LEX  _scoot"
-8.98927620646,"LEX  _remove"
-6.28123960792,"LEX  _spell"
-14.1167294697,"LEX  _handle"
-6.59139418291,"LEX  _pull"
-4.46750188676,"LEX  _play"
-3.85953199727,"LEX  _put"
-7.60299277596,"LEX  _dream"
-8.98927620646,"LEX  _race"
-8.29613631297,"LEX  _bet"
-5.65729709931,"LEX  _live"
-5.89851666262,"LEX  _cook"
-8.98927620646,"LEX  _tape"
-6.6861126901,"LEX  _happen"
-6.90984741718,"LEX  _hide"
-6.28084472316,"LEX  _ride"
-8.29318212257,"LEX  _fix"
-8.98927620646,"LEX  _hope"
-8.98927620646,"LEX  _wan"
-8.98927620646,"LEX  _waste"
-7.88476669613,"LEX  _about"
-8.98927620646,"LEX  _cool"
-4.45688202509,"LEX  _come"
-8.98927620646,"LEX  _charge"
-8.29613631297,"LEX  _roll"
-8.98927620646,"LEX  _raise"
-14.1167294697,"LEX  _park"
-8.29613631297,"LEX  _sneeze"
-7.37984995336,"LEX  _listen"
-8.98927620646,"LEX  _decide"
-14.1167294697,"LEX  _might"
-7.19752888237,"LEX  _close"
-8.98927620646,"LEX  _Ernie"
-14.1167294697,"LEX  _scoop"
-7.19752888237,"LEX  _kill"
-8.98927620646,"LEX  _cross"
-8.98927620646,"LEX  _recognize"
-8.98927620646,"LEX  _fish"
-8.98927620646,"LEX  _underneath"
-8.98927620646,"LEX  _wave"
-7.19752888237,"LEX  _lose"
-7.89067363389,"LEX  _dance"
-7.37984995336,"LEX  _help"
-6.79206458394,"LEX  _stand"
-8.98927620646,"LEX  _box"
-7.89067363389,"LEX  _sell"
-8.98927620646,"LEX  _rock"
-6.90910713674,"LEX  _turn"
-14.1167294697,"LEX  _bounce"
-8.98927620646,"LEX  _spread"
-8.29613631297,"LEX  _transcribe"
-8.98927620646,"LEX  _punch"
-8.29613631297,"LEX  _bite"
-6.50438291633,"LEX  _hit"
-8.98927620646,"LEX  _over"
-8.98927620646,"LEX  _sign"
-8.29613631297,"LEX  _step"
-13.0189365174,"LEX  _of"
-5.81148292161,"LEX  _saw"
-14.1167294697,"LEX  _find"
-3.3582061793,"LEX  _want"
-8.98927620646,"LEX  _dare"
-14.1167294697,"LEX  _watch"
-8.98927620646,"LEX  _meet"
-7.37984995336,"LEX  _hang"
-14.1167294697,"LEX  _tie"
-7.04337854955,"LEX  _belong"
-8.29317848978,"LEX  _call"
-8.98337657007,"LEX  _move"
-8.98927620646,"LEX  _thank"
-8.98927620646,"LEX  _wrap"
-8.98336932592,"LEX  _fee"
-7.88870319947,"LEX  _ca"
-8.98927620646,"LEX  _spend"
-13.4241967285,"LEX  _paint"
-8.98927620646,"LEX  _rest"
-14.1167294697,"LEX  _slide"
-8.98927620646,"LEX  _provide"
-8.98927620646,"LEX  _mark"
-8.29613631297,"LEX  _allow"
-7.19752888237,"LEX  _swim"
-8.98927620646,"LEX  _cough"
-8.98927620646,"LEX  _promise"
-6.79206458394,"LEX  _build"
-8.29613631297,"LEX  _begin"
-7.19555723104,"LEX  _should"
-8.29318212257,"LEX  _hold"
-7.37984995336,"LEX  _fell"
-5.6221985088,"LEX  _wear"
-8.98927620646,"LEX  _speak"
-14.1167294697,"LEX  _marry"
-8.98927620646,"LEX  _peel"
-6.15607657928,"LEX  _pick"
-6.50438291633,"LEX  _grow"
-13.0189365174,"LEX  _'d"
-6.42434030208,"LEX  _taste"
-8.29613631297,"LEX  _set"
-6.90836740391,"LEX  _write"
-8.98927620646,"LEX  _squeak"
-7.89067363389,"LEX  _teach"
-8.686935966,"NP  LEX"
-0.155642650208,"NP  LEX _of"
-1.93934943917,"NP  LEX PP"
-8.686935966,"NP  LEX VP"
-5.35203463419,"PP  _under"
-2.46173030547,"PP  _in"
-11.1498385798,"PP  _into"
-1.61450951257,"PP  _for"
-9.35392110045,"PP  LEX"
-3.21203540405,"PP  _from"
-2.07450497402,"PP  _on"
-6.0212721129,"PP  _to"
-1.56805362402,"PP  _like"
-1.7145183436,"PP  _with"
-2.40766752049,"PP  _at"
-3.10017208779,"PP  _about"
-14.8387180339,"PP  LEX IP"
-11.1498385798,"PP  _out PP"
-4.94654424131,"PP  LEX NP"
-4.43336487901,"PP  _of"
-14.8387180339,"PP  LEX PP"
-14.8387180339,"PP  LEX VP"
2.22042434345e-16,"START  IP"
-5.12697059348,"VP  _cry"
-12.8893720181,"VP  _show"
-4.07729821617,"VP  _have _non-finite LEX"
-6.37972661047,"VP  _give"
-2.60714522851,"VP  _eat"
-12.8893720181,"VP  _play _with"
-12.8893720181,"VP  LEX _into"
-12.8893720181,"VP  _try IP"
-5.81927004666,"VP  _let IP"
-5.46344171785,"VP  _use PP"
-5.36813189195,"VP  _finish"
-5.12697059348,"VP  _miss"
-4.77029648372,"VP  _read"
-5.82011499343,"VP  _go IP"
-12.8893720181,"VP  _cost"
-4.82190115299,"VP  _leave"
-12.8893720181,"VP  _drink"
-12.8893720181,"VP  _sound PP"
-5.20107835174,"VP  _sit PP"
-4.77029648372,"VP  _cut"
-12.1962248375,"VP  LEX _on"
-6.37972661047,"VP  LEX _non-finite _ride"
-1.99782053915,"VP  LEX _non-finite LEX"
-7.76599177578,"VP  _start VP"
-3.40954898679,"VP  _know"
-12.8893720181,"VP  _be VP"
-12.1962248375,"VP  _like IP"
-6.37972661047,"VP  _love"
-3.67009716789,"VP  LEX"
-7.072864059,"VP  _think _null IP"
-6.15658500557,"VP  _keep LEX"
-7.072864059,"VP  _kiss"
-2.67246178848,"VP  _make"
-12.8893720181,"VP  _tell CP"
-12.8893720181,"VP  LEX _about"
-6.15658500557,"VP  _change"
-7.072864059,"VP  _enjoy"
-2.48809699978,"VP  _see"
-7.072864059,"VP  _have IP"
-5.97426474639,"VP  _go VP"
-5.56879747559,"VP  LEX CP"
-7.072864059,"VP  LEX LEX VP"
-4.54715332169,"VP  _draw"
-5.36813189195,"VP  _keep"
-4.36483202442,"VP  _be LEX"
-4.58797525133,"VP  _put PP"
-4.50816027706,"VP  _sing"
-5.68658429596,"VP  _touch"
-6.37823871032,"VP  LEX _non-finite VP"
-12.8893720181,"VP  _think LEX IP"
-4.33223313756,"VP  _buy"
-7.072864059,"VP  LEX _out PP"
-12.8893720181,"VP  _see LEX"
-5.36813189195,"VP  _name"
-4.54715332169,"VP  _talk _about"
-6.6674054389,"VP  _spill"
-12.8893720181,"VP  LEX _non-finite _talk _to"
-4.07729821617,"VP  _play PP"
-5.36813189195,"VP  LEX LEX LEX"
-6.15658500557,"VP  _whisper"
-3.50351697273,"VP  _tell"
-5.97426474639,"VP  _save"
-5.97426474639,"VP  _do LEX"
-12.8893720181,"VP  LEX _play _with"
-7.072864059,"VP  _send"
-12.8893720181,"VP  _work PP"
-12.8893720181,"VP  _be"
-7.76599177578,"VP  _forget"
-5.56880180097,"VP  _carry"
-5.46344171785,"VP  _sleep"
-12.8893720181,"VP  _get"
-7.072864059,"VP  _handle"
-12.8893720181,"VP  _talk _to"
-6.6674054389,"VP  _pretend LEX IP"
-3.43537471156,"VP  _be PP"
-7.072864059,"VP  _know LEX IP"
-12.8893720181,"VP  _think LEX"
-7.76599177578,"VP  _happen"
-6.15658500557,"VP  _fix"
-12.8893720181,"VP  _ride"
-6.6674054389,"VP  _park"
-7.072864059,"VP  _scoop"
-6.15658500557,"VP  _want IP"
-6.15658500557,"VP  LEX _of"
-6.37675302073,"VP  LEX IP"
-6.37971687844,"VP  LEX NP"
-12.8893720181,"VP  _think CP"
-6.66542207002,"VP  LEX LEX IP"
-12.8893720181,"VP  LEX LEX PP"
-4.87565678311,"VP  _turn"
-7.06990990452,"VP  _bounce"
-7.072864059,"VP  _sing PP"
-4.07729821617,"VP  _find"
-3.16097808925,"VP  _look PP"
-5.36813189195,"VP  _watch"
-5.97426474639,"VP  _tie"
-3.75869681068,"VP  _go _non-finite VP"
-2.95374792375,"VP  LEX PP"
-2.69107856323,"VP  _call"
-5.46344171785,"VP  _move"
-6.37971687844,"VP  LEX VP"
-5.68658429596,"VP  _fee"
-6.37972661047,"VP  _eat PP"
-7.06989049816,"VP  _paint"
-6.37972661047,"VP  _slide"
-12.8893720181,"VP  _tell IP"
-12.8893720181,"VP  _say CP"
-12.8893720181,"VP  _cut _on"
-5.20107835174,"VP  _hold"
-3.57637478203,"VP  LEX LEX"
-7.76009228264,"VP  _write _on"
-6.37675302073,"VP  LEX _to"
-7.072864059,"VP  _marry"
-4.23984308319,"VP  _write"
